GS    1980  2 9172316.60  -28.502-175.887 33.0N      5.300                0X    0
GS    1980  2 9192915.30  -23.905 179.433539.0       5.300                0X    0
ISC   1980  210 446 1.33   48.989 121.871  3.0A      5.1264.9  3          0X    0
GS    1980  210 446 4.70   48.851 121.821 33.0N      5.1004.8Z            0X    0
GS    1980  210115432.80   43.995 147.231 73.0       5.500                0X    0
ISC   1980  210124150.51   43.958 151.811 30.6D30    5.4615.5  9          4A 1648
GS    1980  210124150.80   44.015 152.076 33.0N      5.4005.2Z            4A 1649
GS    1980  2111328 3.90   28.581 129.994 33.0N      5.0004.5Z            0X    0
GS    1980  211152943.60   53.278 159.771 47.0       5.4004.6Z            0X    0
GS    1980  212 32023.20   -4.703 153.196 75.0       5.900      6.10UKPA  0X    0
GS    1980  212 459 6.50   -6.323 146.568108.0       5.600                0X    0
GS    1980  212 84229.00   52.289-173.346 75.0       5.200                0X    0
GS    1980  21218 246.90   -2.873 141.499 16.0       5.300                0X    0
ISC   1980  212225239.49   25.892 126.510 26.2       4.7505.3  1          0X    0
ISC   1980  213133723.43  -17.816-173.182 33.9       5.010                0X    0
GS    1980  213203819.20  -21.104-178.792592.0       5.400                0X    0
GS    1980  21322 929.60   36.517  76.892 63.0       6.100                0X    0
ISC   1980  214115851.89  -15.785-177.079  5.2       5.011                0X    0
GS    1980  214115855.40  -16.072-177.109 33.0N      5.100                0X    0
GS    1980  21414 7 1.60  -31.774 -71.421 45.0D      5.300                0X    0
GS    1980  214231152.10  -22.567-174.399 33.0N      5.300                0X    0
ISC   1980  214231152.27  -22.276-174.254 33.0A      5.360                0X    0
GS    1980  215 55744.30   35.243 139.471122.0       5.200                0X    0
GS    1980  215 95550.70   23.618 142.326 86.0       5.000                0X    0
GS    1980  215 95552.70* -17.947-178.547547.0       5.000                0X    0
GS    1980  215114621.00   25.926 124.552168.0       5.100                0X    0
GS    1980  215121449.40   44.447 149.770 52.0D      5.200                0X    0
GS    1980  215142548.90   44.533 149.739 35.0       5.8006.0Z            1A  159
ISC   1980  215142551.13   44.510 149.552 53.6D43    5.8716.1 28          1A  160
GS    1980  21515 1 4.80   44.563 149.590 45.0D      5.6005.5Z            0X    0
GS    1980  215175037.70   30.017 130.674 36.0       5.000                0X    0
GS    1980  215185918.60   44.467 149.639 53.0D      5.200                0X    0
ISC   1980  2151941 2.34   44.549 149.734  1.0       5.356                0X    0
GS    1980  2151941 9.70   44.413 149.624 54.0D      5.200                0X    0
ISC   1980  216 02041.28   44.541 149.503 27.5D 3    5.0334.6  1          0X    0
GS    1980  216 15636.60    0.256  66.982 10.0G      5.200                0X    0
GS    1980  216 2 622.50    0.286  66.945 10.0G      5.000                0X    0
GS    1980  216 21337.00    0.201  67.020 10.0G      5.000                0X    0
GS    1980  216 3 015.90*   0.132  66.946 10.0G      5.200                0X    0
ISC   1980  216102137.66   -3.753 133.888 41.2       5.160                0X    0
GS    1980  21613 342.00    0.152  66.775 10.0G      5.000                0X    0
GS    1980  217 11154.90   -6.103 147.531 92.0       5.300                0X    0
GS    1980  21719 232.40   52.663 158.903 33.0N      5.5004.4Z            0X    0
GS    1980  218 6 832.20   43.655 145.896123.0       5.400                0X    0
GS    1980  218 7 044.20* -10.986  41.160 33.0N      5.000                0X    0
GS    1980  218 93655.40  -14.933 168.031 33.0N      5.5005.0Z            0X    0
GS    1980  2181115 2.20   51.247-178.307 53.0       5.0004.5Z            0X    0
GS    1980  21813 324.50   -2.253 -79.733 90.0       5.300                0X    0
GS    1980  218143840.40    6.762  60.164 10.0G      5.100                0X    0
GS    1980  218163218.40    6.776  60.140 10.0G      5.000                0X    0
GS    1980  218171713.80  -20.412-178.499580.0       5.300                0X    0
GS    1980  219 74837.00*   2.330 128.501228.0       5.200                0X    0
GS    1980  219 85730.60  -21.920-179.490595.0       5.400                0X    0
GS    1980  219172736.50    6.703  92.610 33.0N      5.1005.5Z            0X    0
GS    1980  21918 625.70*   6.641  92.660 33.0N      5.000                0X    0
GS    1980  220 01759.70*   6.774  92.792 33.0N      5.100                0X    0
ISC   1980  220 73142.79   -2.422 140.264 38.0       5.610                0X    0
GS    1980  220 825 7.10* -19.284 169.364267.0       5.100                0X    0
ISC   1980  220162848.67  -29.594 -72.105 33.0A      5.120                0X    0
GS    1980  220182738.90  -58.832 -25.492 62.0       5.200                0X    0
GS    1980  220222551.80*  -3.957 129.908142.0       5.000                0X    0
GS    1980  221 32929.50   -6.135 112.833601.0       5.200                0X    0
GS    1980  221 34424.90*   7.241 -71.891 51.0       5.400                0X    0
ISC   1980  221 430 6.20  -18.791-171.218 33.0A      5.020                0X    0
ISC   1980  221111335.66  -29.887-177.073  0.5       5.5215.3  6          0X    0
GS    1980  221111340.30  -30.035-177.219 33.0N      5.5005.3Z            0X    0
ISC   1980  221142421.24  -29.945-177.075  9.2       5.3135.6  8          0X    0
GS    1980  221142425.10  -30.032-177.236 33.0N      5.4005.6Z            0X    0
ISC   1980  221142749.69  -29.826-176.818115.5       5.010                0X    0
GS    1980  22115 846.50    5.209 -83.482 33.0N      5.1005.3Z            0X    0
ISC   1980  22115 846.89    5.189 -83.623 33.0A      5.0105.3  2          0X    0
GS    1980  221222653.80   -2.096 137.191 33.0N      5.100                0X    0
GS    1980  2212353 0.80   31.383 132.313 24.0       5.1005.5Z            0X    0
GS    1980  222 115 0.20   46.253 149.803 33.0N      5.400                0X    0
ISC   1980  222 11511.95   46.275 149.895136.1       5.261                0X    0
GS    1980  222 254 7.20   31.384 132.351 26.0D      5.000                0X    0
GS    1980  222 3 247.20   30.506  88.583 33.0N      5.8006.2Z            0X    0
GS    1980  222 35145.00    1.611 124.929 26.0       5.300                0X    0
GS    1980  222104839.30  -21.555 179.796636.0       5.300                0X    0
GS    1980  222124727.60*   2.851 128.821210.0       5.100                0X    0
GS    1980  222211542.10  -10.694 161.601 68.0       5.900      6.10UKPA  0X    0
GS    1980  223 12952.50  -15.198-173.434 33.0N      5.200                0X    0
GS    1980  223 41121.00   -7.079 129.480 91.0       5.200                0X    0
GS    1980  223 551 3.20   43.530 146.753 44.0D      6.3007.0Z  7.10UKPA  0X    0
ISC   1980  223 551 3.77   43.466 146.587 49.0D28    6.3967.0             0X    0
ISC   1980  223 64920.50   43.373 146.825 18.0       5.568                0X    0
GS    1980  223 64926.00   43.490 146.654 58.0       5.600                0X    0
ISC   1980  223145734.78   37.155 142.231 41.1       5.090                0X    0
GS    1980  22319 959.20  -16.635-177.263410.0       5.100                0X    0
GS    1980  223223853.50   43.243 146.900 45.0D      5.9005.8Z  6.00UKPA  0X    0
GS    1980  224 227 2.90   43.060 146.858 41.0D      5.000                0X    0
GS    1980  224 84837.60   19.225 121.066 23.0       5.1004.3Z            0X    0
GS    1980  224115626.60   -2.352 138.896 33.0N      5.100                0X    0
GS    1980  224131715.20* -21.390 -68.655 33.0N      5.300                0X    0
ISC   1980  224131720.67  -21.549 -69.249 94.7       5.110                0X    0
ISC   1980  224153111.97   43.091 147.732 40.8D11    5.1394.8  1          0X    0
GS    1980  224153113.00   43.224 147.692 43.0D      5.1004.8Z            0X    0
GS    1980  224163332.20  -17.932-178.600584.0       5.100                0X    0
GS    1980  224164931.40*  43.266 147.581 33.0N      5.000                0X    0
ISC   1980  224231319.03  -18.038-178.333601.4       5.030                0X    0
GS    1980  224231320.00* -18.077-178.469610.0       5.000                0X    0
ISC   1980  225 24526.01  -18.151-177.812600.5       5.050                0X    0
GS    1980  225 24531.40* -18.082-178.663600.0       5.000                0X    0
GS    1980  225 61533.30*  -5.293 152.066 58.0       5.200                0X    0
GS    1980  225 64549.00*  42.497 142.913106.0       5.000                0X    0
GS    1980  225104738.70P  33.517-116.550  6.0       5.1004.7Z  5.60MLBR  0X    0
ISC   1980  225141617.50   43.317 147.420  3.0A      4.9415.1  2          0X    0
GS    1980  225141623.30   43.334 147.656 45.0D      4.9005.1Z            0X    0
GS    1980  225193413.40  -17.687-178.500505.0       5.500                0X    0
GS    1980  225221232.10   -5.904-105.999 10.0G      5.4005.1Z            0X    0
ISC   1980  226 11110.74  -16.558-176.315 33.0A      5.020                0X    0
ISC   1980  226 956 6.60   43.144 147.001 21.3       5.1604.7  2          0X    0
GS    1980  226 956 9.20   43.234 146.861 36.0D      5.1004.9Z            0X    0
GS    1980  226121932.70   42.949 147.335 38.0D      5.0004.8Z            0X    0
GS    1980  226124216.60*  -4.196 134.823 33.0N      5.000                0X    0
GS    1980  227 3 528.20  -27.431 178.304621.0D      5.500                0X    0
GS    1980  227 31814.50*  -4.222  68.350 10.0G      5.000                0X    0
GS    1980  227 62437.80   29.375 130.584 35.0       5.1005.6Z            0X    0
GS    1980  227124426.70   43.269 146.845 42.0       5.9005.5Z            0X    0
GS    1980  227153420.10    0.612 100.095158.0       5.100                0X    0
GS    1980  227211720.20   -6.017 150.189 53.0       5.8006.6Z  6.80UKBR  0X    0
GS    1980  227212153.90   -6.082 150.038 58.0       5.900                0X    0
GS    1980  227213521.30   -6.187 150.228 66.0       5.600      6.80UKBR  0X    0
GS    1980  22723 241.60   43.299 146.869 36.0D      5.6005.3Z            0X    0
GS    1980  227235447.90   -4.160 142.336118.0       5.300                0X    0
GS    1980  22821 440.80   42.819  12.994 10.0G      4.800      4.80UKRM  0X    0
ISC   1980  229 72459.00  -32.058-177.948 67.0       5.130                0X    0
