      1992  117101828.30  -33.329-178.712 33.0       5.000
      1992  118154213.60  -35.170 -71.594 33.0       5.000
      1992  1182310 2.90    3.963 123.035541.0       5.400
      1992  11918 421.80  -55.906 -24.277 33.0       5.300
      1992  120 85822.50   27.398  65.994 27.0       5.200
      1992  120104136.60  -17.785-116.029 10.0       5.200
      1992  1201337 3.00   27.983 139.405499.0       5.800
      1992  121 44536.70  -26.616-176.451 28.0       5.100
      1992  121 75720.70   -9.339 122.794 27.0       5.100
      1992  1211329 3.30   -4.028 102.433101.0       5.200
      1992  12122 758.90   26.632  67.198 26.0       5.400
      1992  122 1 655.50   38.470 140.308116.0       5.600
      1992  122 2 2 5.80   -0.093 124.363 92.0       5.000
      1992  122 62449.60  -14.107 167.287198.0       5.300
      1992  122 72345.60  -34.515-179.760 81.0       5.200
      1992  122174351.70  -12.088 167.158 33.0       5.000
      1992  122194648.80   45.379 150.853 34.0       5.100
      1992  122214125.90   35.351 121.109 33.0       5.100
      1992  122215555.50  -15.756-178.578462.0       5.200
      1992  123 42415.60   38.351  20.324 17.0       5.100
      1992  123 62738.60   38.356  20.307 10.0       5.000
      1992  123102626.70   34.566  93.164 33.0       5.200
      1992  123125417.10  -17.581-173.306 33.0       5.200
      1992  123144615.30  -53.436  24.861 10.0       5.000
      1992  123182939.90  -17.983 168.431 98.0       5.000
      1992  124 5 447.30   35.515  74.529 47.0       5.400
      1992  12412 924.30   -9.403 148.796 35.0       5.500
      1992  125171112.50  -50.421 -72.158 33.0       5.100
      1992  126 431 2.80   -5.939 153.959 76.0       5.000
      1992  126 8 948.70   29.803 129.451149.0       5.400
      1992  126 84457.90   -3.684 139.910 33.0       5.000
      1992  126184228.30   53.210 158.538144.0       5.000
      1992  127 61852.90  -13.293 166.591 33.0       5.700
      1992  127 82341.70   -2.864 139.975 33.0       5.100
      1992  127 95258.80  -21.481 -68.032145.0       5.000
      1992  127222659.30    0.411 126.377 33.0       5.100
      1992  128 74140.40   -5.381 151.721 69.0       5.000
      1992  128102549.50   -6.940 125.937494.0       5.100
      1992  1281529 5.60  -21.358-174.268 37.0       5.300
      1992  12822 654.80  -26.088  71.382 10.0       5.100
      1992  129 91758.40  -17.750-116.057 10.0       5.000
      1992  129115612.90    0.455 126.425 56.0       5.000
      1992  12912 040.10    1.305 122.592 33.0       5.000
      1992  130 446 8.30   -1.742 -12.841 10.0       5.000
      1992  130 522 1.40   24.958  63.141 29.0       5.500
      1992  1301554 5.30    1.900 128.580 29.0       5.300
      1992  130181355.30   26.584 126.359138.0       5.000
      1992  130224217.00  -58.214 148.528 10.0       5.100
      1992  130233353.10   22.913 142.900 33.0       4.800
      1992  131233335.30   -3.342 135.466 47.0       5.200
      1992  2 1172244.90  -15.799 -71.719 10.0       5.000
      1992  2 119 4 4.50   35.106 139.644100.0       5.600
      1992  2 2 022 5.90  -51.654 139.406 10.0       5.700
      1992  2 2 03130.90  -51.547 139.704 10.0       5.600
      1992  2 2 232 1.90   -5.346 146.947200.0       5.100
      1992  2 2174335.60   45.445 150.794 36.0       5.600
      1992  2 2193716.50   -4.158 102.157 63.0       5.200
      1992  2 2194022.10   14.521 145.828115.0       5.300
      1992  2 3 22540.80    3.938 126.397 75.0       5.100
      1992  2 3 71344.60   -6.187 131.466 95.0       5.200
      1992  2 312 730.40  -18.791 169.208229.0       5.100
      1992  2 4 15839.70   -7.138 109.067 58.0       5.000
      1992  2 413 445.50  -19.729-178.120600.0       5.400
      1992  2 4172143.20   -2.999 139.555 33.0       5.000
      1992  2 5 44930.80   -6.425 130.189 82.0       5.000
      1992  2 5 53314.40   45.199 150.980 52.0       5.600
      1992  2 5131341.30   52.244-170.225 33.0       5.500
      1992  2 5131426.70   -5.771 147.620137.0       5.000
      1992  2 5231048.60   31.426  66.825 18.0       5.100
      1992  2 5234136.80   31.365  66.858 33.0       5.000
      1992  2 6 11238.50   -5.720 103.156 37.0       5.900
      1992  2 6 31456.00  -40.416 -74.518 34.0       5.200
      1992  2 6 33515.30   29.610  95.521 15.0       5.600
      1992  2 6 35437.60   -5.684 103.162 33.0       5.300
      1992  2 6 435 1.20   -5.775 103.076 37.0       5.400
      1992  2 6 51850.50   -5.834 147.767113.0       5.200
      1992  2 6141843.00  -56.045 -24.522 33.0       5.100
      1992  2 6165059.20  -22.144-179.453608.0       5.100
      1992  2 7 0 628.70   43.202 146.572 53.0       5.600
      1992  2 7 55945.20  -59.047 -25.919 33.0       5.200
      1992  2 7 63525.90   52.912 159.532 48.0       5.400
      1992  2 7 94839.60   55.763 160.803146.0       5.000
      1992  2 7161814.60  -25.981-176.854 62.0       5.200
      1992  2 72234 8.70    7.713 121.959 39.0       5.000
      1992  2 8 82234.20    7.031 -78.322 33.0       5.100
      1992  2 810 348.40   45.216 150.937 51.0       5.100
      1992  2 9 74918.10   51.494-178.389 35.0       5.100
      1992  2 9124452.70   29.627  95.646 10.0       5.100
      1992  2 922 158.40   48.014 152.968123.0       5.600
      1992  210 31840.00   29.303 142.099 15.0       5.100
      1992  210123857.10   21.173 121.901 22.0       5.000
      1992  2102238 2.30   -6.006 150.784 65.0       5.000
      1992  211102540.70   -9.239 124.827 27.0       5.700
      1992  211152240.70  -18.970-174.847175.0       5.100
      1992  211203449.20   -0.753 122.440 54.0       5.000
      1992  211204236.40    4.008 126.461 33.0       5.000
      1992  211221124.20   51.457-174.613 52.0       5.100
      1992  211223226.30   51.521-174.613 47.0       5.000
      1992  212 1 2 4.50   51.408 177.980 51.0       5.000
      1992  212 632 8.80   -2.742 129.750 33.0       5.000
      1992  212115653.60   17.798-101.613 32.0       5.100
      1992  21217 623.70  -16.222-173.071 48.0       5.100
      1992  212173310.30  -55.551 -26.811 33.0       5.000
      1992  213 12913.10  -15.894 166.318 10.0       6.100
      1992  213 23818.40   53.597-165.734 44.0       5.400
      1992  213131224.00  -27.872  74.101 10.0       5.100
      1992  214 05947.70  -17.870-178.451550.0       5.200
      1992  214 81825.70   53.897 108.866 21.0       5.300
      1992  214 91358.60   -5.835 149.200116.0       5.300
      1992  21412 2 3.00   -4.382 146.338 42.0       5.200
      1992  214161038.00  -15.980 166.556 21.0       5.300
      1992  214163235.90   -7.644 146.835 13.0       5.300
      1992  215 452 4.70   75.918 125.210 17.0       5.000
      1992  216205857.20  -55.141 -28.361 33.0       5.000
      1992  217 0 156.60   79.191 124.482 10.0       5.900
      1992  217 43731.40  -55.979 158.123 33.0       5.500
      1992  217 442 8.40  -21.647 170.412137.0       5.600
      1992  217 64451.40   -2.122 128.381 30.0       5.200
      1992  217 854 5.30   47.437 153.975 33.0       5.000
      1992  217121617.70  -18.044-179.677650.0       5.000
      1992  2181027 9.00  -40.000 174.108151.0       5.200
      1992  21817 739.50  -31.168-179.601489.0       5.000
      1992  219 31834.20   -9.696 154.676 21.0       5.100
      1992  219113656.30   28.038 142.519 30.0       5.400
      1992  219201553.30   45.281 151.682 33.0       5.000
      1992  220 32240.20  -10.745 -74.794 33.0       5.000
      1992  220 75817.90  -13.181 166.963118.0       5.100
      1992  220154442.30  -15.382-177.108379.0       5.300
      1992  220174720.30   12.908 145.245 45.0       5.500
      1992  220203524.30  -33.631-179.533 48.0       5.500
      1992  220224843.00   -8.135 116.229200.0       5.200
      1992  221135146.50   -3.509 145.517 33.0       5.200
      1992  221144229.10   -6.228 147.613 55.0       5.500
      1992  221171319.70    2.075 128.408 80.0       5.500
      1992  221183046.00    1.976 126.771 33.0       5.400
      1992  222 03953.80    5.415 114.546 40.0       5.200
      1992  2221128 7.10   17.999 169.954 30.0       5.300
      1992  222234046.90  -32.404-179.493135.0       5.400
      1992  223 62023.20   16.780 146.159 98.0       5.100
      1992  223194221.70  -25.810-179.727435.0       5.100
      1992  224 05753.60   30.879 141.759 43.0       5.000
      1992  224 63953.40  -53.674   2.524 10.0       5.100
      1992  224102642.20   -3.345 142.271 33.0       5.200
      1992  224183139.10   30.919 141.743 46.0       5.000
      1992  225 15725.80   25.195  92.225 33.0       5.000
      1992  225174632.60  -27.135 -71.498 35.0       5.200
      1992  226 34519.70   11.803  57.764 10.0       5.800
      1992  226 53150.90    7.072 126.002 28.0       5.000
      1992  22720 523.80   -6.191 147.576 39.0       5.900
      1992  22721 834.60   -6.383 147.447 48.0       5.000
      1992  228 11233.00    5.036 127.377114.0       5.300
      1992  228 914 9.10  -24.369 -69.924 58.0       5.700
      1992  228205822.70   14.532 -93.145 46.0       4.900
      1992  229 54245.70   12.265 141.242 33.0       5.500
      1992  229 83916.80   -5.417 152.625 49.0       5.000
      1992  229161719.90  -26.689 -64.936 23.0       5.200
      1992  229192858.30   -5.145 147.825194.0       5.000
      1992  3 2 9 556.40  -40.337 176.363 28.0       5.300
      1992  3 2122939.50   52.915 159.886 39.0       6.500
      1992  3 214 759.50   52.835 159.876 35.0       5.000
      1992  3 221 3 7.20   -7.454 125.815 25.0       5.100
      1992  3 223 246.00  -24.310-179.934554.0       5.100
      1992  3 3 11831.20  -14.384 167.179148.0       5.900
      1992  3 3 31144.00   44.242 149.058 21.0       5.800
      1992  3 3 428 3.40   44.157 149.102 38.0       5.600
      1992  3 3 44255.10   44.064 149.138 29.0       5.200
      1992  3 3 73330.60    3.305 128.149 33.0       5.000
      1992  3 3 829 9.20   -5.955 106.159144.0       5.300
      1992  3 31148 3.70  -20.016-173.777 55.0       5.000
      1992  3 3133928.10  -15.937-172.891 34.0       5.200
      1992  3 3184751.30  -17.440-174.370139.0       5.100
      1992  3 322 754.00   -6.593 130.194 28.0       5.100
      1992  3 3231947.10   19.300 121.158 39.0       4.800
      1992  3 3233034.90   -8.403 146.509 52.0       5.200
      1992  3 4 04741.00  -31.192-179.431 33.0       5.200
      1992  3 4 34954.80   -3.008 147.882 19.0       6.000
      1992  3 4125525.00  -17.379 167.705 44.0       5.000
      1992  3 5 01918.20   -6.584 130.451 76.0       5.100
      1992  3 5 855 5.60   11.513  42.812  7.0       5.500
      1992  3 5143910.20   52.900 159.619 45.0       6.300
      1992  3 520 7 0.00  -17.349-178.412439.0       5.000
      1992  3 6 3 139.90  -31.991-178.117 33.0       5.300
      1992  3 6 83223.60   -5.043 151.328135.0       5.000
      1992  3 7 15337.70   10.210 -84.323 79.0       6.200
      1992  3 7125959.80  -26.308  68.302 10.0       5.000
      1992  3 7183713.00   -3.477 146.316 15.0       5.500
      1992  3 8 343 4.40   40.228-124.290 13.0       5.300
      1992  3 8 62932.70   -5.724 150.215119.0       5.400
      1992  3 8174720.10  -58.608 148.911 10.0       5.300
      1992  3 8184522.70  -58.055 -10.559 10.0       5.100
      1992  3 9 744 5.90   12.581 142.566 26.0       5.200
      1992  3 9181515.60   34.165 138.980 26.0       5.000
      1992  3 9204242.10  -17.975-178.758566.0       5.000
      1992  310 312 7.40   -3.226 129.914 57.0       5.000
      1992  3101424 4.40  -20.858-178.063486.0       5.000
      1992  311 83644.70  -52.970 160.091 33.0       5.200
      1992  311165642.40   -7.280 122.463556.0       5.000
      1992  311185439.50   34.305 141.551 24.0       5.200
      1992  311194259.20   -3.438 146.734 28.0       5.600
      1992  311231119.20  -21.547-179.472612.0       5.300
      1992  312 0 342.20   52.970 170.934 24.0       5.700
      1992  312 34419.20  -55.990 -27.093 33.0       5.300
      1992  312 51851.50   32.400 -40.299 10.0       5.100
      1992  31213 555.20   35.308  -2.532 22.0       5.300
      1992  312163446.90   -7.840 -13.635 10.0       5.100
      1992  313 7 049.10   52.817 160.900 33.0       5.000
      1992  31316 1 4.40   52.451-178.945197.0       5.900
      1992  313171839.90   39.710  39.605 27.0       6.200
      1992  3131750 1.20   -9.191 152.394 25.0       5.600
      1992  314 71733.90   16.697 -46.560 10.0       5.000
      1992  314 73024.40   16.786 -46.482 10.0       5.000
      1992  315 1 127.10   23.548 123.562 31.0       5.700
      1992  315 15810.90   -7.321 128.513131.0       5.100
      1992  315 72311.80   45.803 151.219 33.0       5.300
      1992  315161624.20   39.532  39.929 21.0       5.500
      1992  315192154.50  -39.599 -15.325 10.0       5.300
      1992  316 14140.50  -23.851-177.428 33.0       5.100
      1992  316 14716.90  -23.913-177.414 25.0       5.000
      1992  316 15443.40  -23.959-177.315 21.0       5.300
      1992  316 2 254.30  -23.968-177.368 33.0       5.000
      1992  316 44348.70  -23.966-177.312 33.0       5.300
      1992  316232133.30  -35.406 178.528181.0       5.400
      1992  317 038 9.30  -18.394 167.732 33.0       5.300
      1992  317 51355.90    6.539 125.780102.0       5.200
      1992  317 644 2.20   14.459 -92.867 60.0       5.000
      1992  317151012.90  -10.432 -74.608130.0       5.100
      1992  318 03428.00   -6.731 154.981 25.0       5.200
      1992  318 237 9.00   -4.109 142.755121.0       5.100
      1992  318 72752.90   -6.855 154.962 37.0       5.100
      1992  318 826 5.70   -6.780 154.935 40.0       5.400
      1992  318 94624.70   -7.001 154.922100.0       5.000
      1992  3181625 4.10   43.025 147.072 36.0       5.000
      1992  319 61622.00   17.570 -61.144 36.0       5.200
      1992  319 63425.80   17.155 120.827 15.0       5.700
      1992  319194443.90   -4.741 151.935162.0       5.200
      1992  320 53723.90   36.662  24.520 14.0       4.900
      1992  320 81429.30    3.022 123.021528.0       5.200
      1992  320 81646.60  -18.294 168.217 43.0       5.000
      1992  320132011.10   -6.009 146.158123.0       5.100
      1992  320171624.30   13.719 -90.851 61.0       5.100
      1992  3201845 9.60  -56.427 -27.121105.0       5.800
      1992  320235817.60  -52.896 160.526 33.0       4.600
      1992  321 12733.40   -7.346 129.081 87.0       5.200
      1992  321172715.50   45.238 150.771 28.0       5.000
      1992  321204556.70   52.902 171.402 33.0       5.400
      1992  322 82350.20   45.608 151.469 34.0       5.000
      1992  3221925 8.10  -42.669 -18.507 10.0       5.600
      1992  322204520.60  -17.448 167.916 33.0       5.300
      1992  323 23314.90  -17.686-116.031 10.0       5.000
      1992  32314 5 9.60  -55.949 -27.615 80.0       5.300
      1992  324171930.40   -7.751 117.464280.0       5.500
      1992  3241735 9.60  -11.207 118.309 23.0       5.100
      1992  324182012.80  -55.506-124.357 10.0       5.100
      1992  32421 147.50   33.832  72.905 14.0       5.000
      1992  3242247 6.60    3.613 127.008 53.0       5.600
      1992  3242341 8.90   -0.443 126.042 60.0       5.100
      1992  325171537.60   24.455 123.318 78.0       5.400
      1992  325172736.80  -37.703 176.973 33.0       5.500
      1992  325213318.40    2.288 128.048 33.0       5.100
      1992  325214124.70   54.699 159.435136.0       5.100
      1992  325223234.80   24.874  95.231106.0       5.300
      1992  326132739.50   -7.099 124.195611.0       5.000
      1992  326141411.90   51.222-179.723 33.0       5.900
      1992  32615 546.60  -23.092-178.167438.0       5.200
      1992  3261630 0.00   37.272-116.360  0.0       5.500
      1992  327 0 520.10   20.927  94.586 97.0       5.400
      1992  3271323 4.10   52.875-173.988182.0       5.300
      1992  327202814.70   47.863 147.128454.0       5.500
      1992  328 15933.00  -32.108-178.793 33.0       5.400
      1992  328 44821.80  -22.007-176.256142.0       5.200
      1992  329 156 6.90   33.566  72.310 33.0       5.100
      1992  329121927.00  -20.526-178.050542.0       5.200
      1992  32913 042.90   27.207 142.599 35.0       5.400
      1992  329131117.30  -16.969-173.542 65.0       5.300
      1992  329151046.40  -17.737-115.947 10.0       5.200
      1992  329151229.90  -10.128 118.989 32.0       5.400
      1992  3291740 9.40    3.412 -31.547 10.0       5.300
      1992  3292150 2.90    2.684 128.527237.0       5.100
      1992  330 6 942.40  -30.179-177.655 32.0       5.300
      1992  330 61749.00   -6.713 130.083150.0       5.100
      1992  330 7 251.90  -43.151 171.386 12.0       5.700
      1992  330134217.10   -8.345 114.734 17.0       5.200
      1992  33018 944.80  -17.793-116.107 10.0       5.700
      1992  330204538.80   42.862 145.169 41.0       5.700
      1992  331 332 2.50  -49.872-113.744 10.0       5.200
      1992  331205637.70   17.469-101.119 48.0       5.200
      1992  4 1 12251.40   -9.127 123.421 33.0       5.200
      1992  4 1 138 3.30   -3.125 129.023 33.0       5.200
      1992  4 1193844.80  -13.244 174.839 33.0       5.200
      1992  4 121 238.00  -14.672 171.384624.0       5.000
      1992  4 2 31755.60  -37.562 -17.164 10.0       5.400
      1992  4 2 64242.00  -37.298 -17.351 10.0       5.400
      1992  4 210 844.20  -24.993 179.951498.0       5.100
      1992  4 2135427.90    1.686 127.629117.0       5.200
      1992  4 221 3 3.60    7.173 -34.047 10.0       5.100
      1992  4 3 31951.40   -5.696 151.164 27.0       5.800
      1992  4 3 6 738.80  -28.929 -69.612110.0       5.500
      1992  4 4 11112.30  -17.949-178.365574.0       5.600
      1992  4 4 94859.10   32.098 140.963 65.0       5.100
      1992  4 4162317.40   53.952 161.819 31.0       5.000
      1992  4 41846 9.10   -2.023 128.379 41.0       5.100
      1992  4 4215119.10  -10.951 166.051 45.0       5.400
      1992  4 5 74747.60   35.696  80.661 18.0       5.500
      1992  4 5114635.00  -11.938 166.324 49.0       5.600
      1992  4 51325 4.10   48.287 155.771 62.0       5.400
      1992  4 5141340.20   11.270 -86.366 32.0       5.300
      1992  4 6 75522.60   13.310 -44.892 10.0       5.000
      1992  4 6135440.20   50.724-130.092 20.0       6.000
      1992  4 6135751.00   50.724-129.954 10.0       5.200
      1992  4 6144643.20   -1.851  97.741 32.0       5.700
      1992  4 61516 8.70   50.593-129.918 10.0       5.500
      1992  4 6161532.10   58.420 -32.022 10.0       5.200
      1992  4 6184042.30   -3.738 128.811 33.0       5.100
      1992  4 7 04217.30   51.152-130.337 10.0       4.900
      1992  4 7 337 2.90   -4.172 131.005 53.0       5.900
      1992  4 7224729.40  -16.867 168.129 16.0       5.300
      1992  4 8 12852.20   11.997  45.972 10.0       5.000
      1992  4 8 3 127.50  -16.906 168.264 18.0       5.500
      1992  4 8133656.40  -16.784 168.310 14.0       5.300
      1992  4 9 64111.10  -17.712-174.432136.0       5.500
      1992  4 9 81625.80   53.033 159.813 33.0       5.000
      1992  4 920 245.80   46.702 -27.383 19.0       5.100
      1992  4 9211431.90   52.478 160.322 45.0       5.400
      1992  410 3 142.50  -17.578 167.985 35.0       5.300
      1992  410114021.70  -11.474 165.842 30.0       5.000
      1992  41016 150.60    5.388 125.945118.0       5.100
      1992  410161459.00   -4.351 104.528227.0       5.400
      1992  411132826.50    2.679 126.310 80.0       5.000
      1992  412183716.50   29.515 131.396 39.0       5.600
      1992  4122054 6.30  -32.088-176.638 31.0       5.400
      1992  413 120 0.80   51.153   5.798 21.0       5.500
      1992  413 55845.70   39.123 142.272 58.0       5.200
      1992  413195448.80   -6.272 130.320118.0       5.000
      1992  414 3 353.30   36.171 139.789 57.0       5.000
      1992  414 45213.60   -9.992 112.418 33.0       5.100
      1992  414 85514.40  -40.198 -88.791 10.0       5.100
      1992  414 93428.20   53.511 -35.237 10.0       5.100
      1992  414121239.80  -19.450 -69.133113.0       5.000
      1992  415 132 9.90   24.315  94.898116.0       5.600
      1992  415 535 3.20   50.232-176.049 38.0       5.600
      1992  4151038 6.50  -41.115 -91.741 10.0       5.000
      1992  415194348.40   -3.283 142.813 24.0       5.300
      1992  416 8 054.20    1.186 122.586 30.0       5.600
      1992  4161833 5.30  -20.004 -68.479122.0       5.600
      1992  4162354 4.20   -5.685 149.085146.0       5.700
      1992  418 155 9.30  -22.277 -68.654109.0       5.000
      1992  418 91652.80   -5.454 103.001 29.0       5.700
      1992  418133756.30    1.678 127.373131.0       5.300
      1992  418142813.10   -5.610 102.881 32.0       5.400
      1992  418192640.80   -4.967 102.404109.0       5.200
      1992  419 0 725.00   -5.608 102.718 36.0       5.000
      1992  419 43142.20   -4.439 143.324131.0       5.100
      1992  419145541.00    5.364 125.552206.0       5.000
      1992  419183219.00   23.861 121.594 16.0       5.800
      1992  419203619.20   42.272 142.967 64.0       5.300
      1992  420 23636.70  -22.218 170.508 24.0       5.600
      1992  420134256.20   -7.533 130.165 31.0       5.100
      1992  422 52038.50   -5.307 146.430161.0       5.100
      1992  4221158 9.70   -6.008 151.364 10.0       5.000
      1992  42217 657.80   18.503 145.736175.0       5.100
      1992  422192051.20   -6.091 151.354 45.0       5.300
      1992  422214313.00  -60.776 -22.815 33.0       5.100
      1992  423 45023.20   33.961-116.318 12.0       5.700
      1992  423 54011.30   51.486-130.907 10.0       5.000
      1992  423122117.20   29.429 131.364 40.0       5.800
      1992  423141835.10   22.437  98.904 12.0       5.800
      1992  423153249.10   22.418  98.852 10.0       5.900
      1992  424 11959.80   45.361 151.491 17.0       5.200
      1992  424 324 1.10   -3.516 144.849 23.0       5.600
      1992  424 7 723.90   27.550  66.065 25.0       5.900
      1992  424125154.10    8.391 141.009 44.0       5.500
      1992  424173853.10   -9.028-109.735 10.0       5.200
      1992  425 23037.40  -24.735-175.707 36.0       5.200
      1992  425124616.90   38.583  14.936246.0       5.400
      1992  42518 6 4.20   40.368-124.316 15.0       6.300
      1992  426 12428.30   -2.248 142.620 33.0       5.200
      1992  426 12514.80    2.369 123.054447.0       5.500
      1992  426 74139.70   40.415-124.603 20.0       5.900
      1992  426111825.70   40.378-124.575 22.0       6.500
      1992  426171958.70  -56.464-142.155 10.0       5.100
      1992  427 42140.50   -9.375 159.273 10.0       5.200
      1992  427 51315.40  -22.345-174.276 33.0       5.000
      1992  427 82953.70   12.278 -87.091 76.0       5.200
      1992  428 15547.20    5.602 124.054477.0       5.500
      1992  428 93121.70    8.921 124.071568.0       5.200
      1992  428172653.20   -5.631 133.788 33.0       5.200
      1992  429 038 7.60   -8.411 119.806180.0       5.000
      1992  429 92543.40  -10.703 166.029 33.0       5.400
      1992  4291126 5.00   10.375 125.126 30.0       5.100
      1992  429142726.60  -17.003-173.488 88.0       5.000
      1992  430114438.90   35.059  26.655 20.0       5.700
      1992  430161636.50  -18.411-173.861 33.0       5.100
      1992  430175545.90    0.151 119.849 29.0       5.200
      1992  5 2 220 4.40   -3.513 145.058 33.0       5.200
      1992  5 3 2 257.00  -15.414-175.146 20.0       5.100
      1992  5 3 34040.50  -32.370 -71.590 69.0       5.200
      1992  5 3 540 6.30  -12.529 -75.916100.0       5.100
      1992  5 3144343.50  -56.879 -30.175 33.0       5.000
      1992  5 3195350.60   -6.100 148.590 86.0       5.100
      1992  5 4 845 1.70   -6.762 130.229 86.0       5.900
      1992  5 4174248.60    2.044 126.072 92.0       5.100
      1992  5 5 03324.90   52.814 159.369 50.0       5.100
      1992  5 5 55820.90   -9.883 151.696 33.0       5.300
      1992  5 5 85551.10   43.812 148.007 41.0       5.200
      1992  5 6 42848.80  -34.901 -17.224 10.0       5.000
      1992  5 6 6 126.20  -59.547 -23.297 10.0       5.000
      1992  5 6 85250.10   -0.294 126.103 82.0       5.000
      1992  5 615 337.60   -5.338 153.086 56.0       5.200
      1992  5 6232614.90  -45.658  34.874 10.0       5.000
      1992  5 7 62336.10   41.175 144.700 13.0       5.800
      1992  5 7 82425.10   77.950   7.558 10.0       5.000
      1992  5 71915 3.30   38.698  40.143 18.0       5.000
      1992  5 7221245.30    6.666 124.693 27.0       5.100
      1992  5 8 02335.20  -23.647 179.918557.0       5.000
      1992  5 82053 6.90    6.667 124.727 25.0       5.100
      1992  5 9 02056.10  -18.347 -69.401124.0       5.400
      1992  5 9 22540.90    6.685 124.712 29.0       5.100
      1992  5 9 240 0.40  -51.773 159.720 10.0       5.000
      1992  510 4 432.90   37.207  72.913 33.0       5.600
      1992  510165533.20  -17.669-178.973549.0       5.400
      1992  51110 750.80   36.469 140.524 59.0       5.200
      1992  512 33930.90   59.691-153.482139.0       5.100
      1992  512144744.50  -23.741-175.931 48.0       5.300
      1992  512154656.00   -9.525 -78.748 63.0       5.700
      1992  51218 542.60  -16.524-172.367 15.0       6.400
      1992  512181933.10  -24.956 179.766537.0       5.300
      1992  512202237.90   -7.455 127.966142.0       5.100
      1992  513164816.10  -14.998 167.268170.0       5.000
      1992  513182638.30  -23.863-175.944 33.0       5.500
      1992  513184159.50   -5.471 131.502 33.0       5.000
      1992  514124224.20  -32.711-177.247 33.0       5.000
      1992  514172818.50  -21.483-179.077623.0       5.200
      1992  515 536 8.60  -32.896-177.879 33.0       5.100
      1992  515 53944.10  -32.872-178.593 33.0       5.300
      1992  515 6 058.30  -32.770-177.065 33.0       5.400
      1992  515 7 5 5.30   -6.075 147.572 58.0       6.200
      1992  515 8 8 2.90   41.019  72.429 50.0       5.700
      1992  5151128 0.40   -6.503 147.254 33.0       5.100
      1992  51522 624.50   52.093-171.814 33.0       5.200
      1992  516 23831.40  -32.663-178.469 33.0       5.200
      1992  516 4 814.40  -56.042 -27.643 33.0       5.400
      1992  516145838.90  -19.119 169.079165.0       5.600
      1992  516175716.30  -38.458 177.852 45.0       5.400
      1992  516201952.90   36.080  99.869 17.0       5.000
      1992  516205759.50  -13.672 -76.108 57.0       5.600
      1992  516213052.30   -6.047 105.284 33.0       5.300
      1992  517 1 652.70  -38.382 178.561 30.0       5.000
      1992  517 94628.30   -3.155 127.406 36.0       5.100
