      1991  118 83836.20  -58.265 -25.332 33.0       5.100
      1991  118 9 820.30   15.092 147.649 26.0       5.200
      1991  11810 034.00  -21.110-178.494589.0       5.000
      1991  118104518.40  -51.145 139.415 10.0       5.700
      1991  118104956.90   23.747 121.290  9.0       5.000
      1991  1182228 4.80   -3.101 130.605 33.0       5.100
      1991  119 2 852.40   -3.410 -12.122 10.0       5.000
      1991  119 3 634.70   -4.903 131.552 18.0       5.100
      1991  11912 157.30  -59.049 -25.716 33.0       5.200
      1991  119133339.00  -31.455-178.323 33.0       5.400
      1991  119144717.80  -56.211 -25.659 33.0       5.400
      1991  1192144 0.60  -22.558-179.560600.0       5.000
      1991  119225626.00   -5.576 148.331163.0       5.900
      1991  119231149.50   -7.434 128.209146.0       5.300
      1991  120 0 954.10   -3.158 -12.278 10.0       5.300
      1991  12011 729.40   43.453 147.299 59.0       5.300
      1991  120113252.10  -21.235 170.029 78.0       5.800
      1991  120185433.60   23.836 121.663 21.0       5.000
      1991  121 02344.80   -1.879 100.400 68.0       5.000
      1991  121 552 5.00  -55.215-129.130 10.0       4.900
      1991  121 73657.10    8.439 127.631 33.0       5.100
      1991  12110 513.90  -28.192 -70.727 54.0       5.000
      1991  121165322.60    1.120 127.372159.0       5.300
      1991  12121 114.50   46.243 152.648 33.0       5.000
      1991  1212111 7.70   -6.991 154.665 44.0       5.000
      1991  122162740.50  -38.219 -73.342 10.0       5.100
      1991  122213932.40  -23.856 179.605503.0       5.300
      1991  123 11229.70   51.965 178.838108.0       5.700
      1991  123 6 7 8.20   24.733  95.232115.0       5.300
      1991  123151639.70   12.680 -86.272 15.0       5.100
      1991  1231819 0.80  -14.962 167.012118.0       5.000
      1991  12420 118.10    2.266 126.718 54.0       5.400
      1991  124213627.00   33.821 141.412 66.0       5.500
      1991  125173836.50   -2.152 139.020 22.0       5.900
      1991  125174016.40   -2.275 139.206 33.0       6.400
      1991  125174238.30   -2.180 139.140 33.0       5.400
      1991  125183826.30   -2.100 139.084 33.0       5.200
      1991  1252144 3.80   -2.087 139.028 33.0       5.100
      1991  125231545.00  -17.827-178.484603.0       5.100
      1991  126 01912.80   -3.515 102.630113.0       5.500
      1991  126 1 715.30   -2.092 139.135 33.0       5.000
      1991  126 814 7.10   37.066  71.045 55.0       5.000
      1991  126 856 2.00  -15.037-173.172 33.0       4.800
      1991  126212316.30  -30.496-177.495 43.0       5.600
      1991  127 62627.90  -10.767 164.277 33.0       5.300
      1991  127 72652.10  -24.110 179.300545.0       5.100
      1991  12719 513.20    1.168 124.369 33.0       5.000
      1991  127203812.10  -22.738 171.513 33.0       5.300
      1991  128 74315.50   27.008 -44.600 10.0       4.900
      1991  128 9 637.30   10.508 125.707 60.0       5.400
      1991  128125848.70  -41.985 171.701 27.0       5.900
      1991  128162638.00   26.743 -44.575 10.0       5.000
      1991  12818 053.70  -42.009 171.700 19.0       5.600
      1991  12818 210.00   34.025  73.798 33.0       5.200
      1991  12818 925.60   30.573 129.009 33.0       5.600
      1991  128222446.60   26.029  95.292 33.0       5.000
      1991  1282228 5.50   38.429 112.684 33.0       5.000
      1991  129 31313.30  -44.159  94.223 10.0       5.200
      1991  129 71136.90   -5.540 151.772 57.0       5.000
      1991  129124241.50   -6.402 154.511 69.0       5.000
      1991  1291411 2.60   -4.195 128.042 24.0       5.300
      1991  12916 4 0.00  -14.998 -75.740 27.0       5.200
      1991  129194235.30  -27.562-176.317 33.0       5.100
      1991  129224640.50   12.887 -90.865 51.0       5.100
      1991  130 74342.90   64.394 -20.807 10.0       5.100
      1991  1301117 2.90   -7.317 106.729 33.0       5.000
      1991  130122915.80   -6.118 130.499142.0       5.000
      1991  131 21331.90    0.511 126.082 37.0       5.600
      1991  131 74858.40   -7.435 127.951147.0       5.200
      1991  131124948.70  -30.319 179.422582.0       5.100
      1991  1311453 8.90    7.770 -84.609 33.0       5.000
      1991  131193246.60  -23.630-179.800534.0       5.100
      1991  13123 333.60   35.993  70.423142.0       6.400
      1991  2 112 749.60  -19.781-173.171 23.0       5.400
      1991  2 1123326.80  -26.573-114.381 10.0       5.300
      1991  2 115 9 8.90  -18.089-178.201616.0       5.000
      1991  2 1171453.60  -57.067-141.111 10.0       5.000
      1991  2 2123927.00    1.676 126.459 36.0       5.300
      1991  2 21614 0.60    1.604 126.527 38.0       5.100
      1991  2 2174738.40  -31.499 -71.996 29.0       5.100
      1991  2 2192244.70    1.500 126.470 69.0       5.000
      1991  2 3 21128.20   -9.099 125.443 72.0       5.000
      1991  2 3 92059.90   26.694 -44.487 10.0       5.000
      1991  2 3 955 0.70  -16.792-178.344 33.0       5.000
      1991  2 3104731.20  -18.911-173.052 37.0       5.200
      1991  2 4 3 048.30   19.120 145.415200.0       5.000
      1991  2 410 053.20   23.892 121.659 17.0       5.100
      1991  2 4223945.40   16.518 121.140 10.0       5.200
      1991  2 5 35325.30  -24.343-115.893 10.0       5.300
      1991  2 5233430.60   17.720 -61.642 42.0       5.100
      1991  2 6 75838.70   52.349 152.413495.0       5.000
      1991  2 6114451.80   -7.068 144.801 22.0       5.200
      1991  2 61939 0.20  -42.901 -85.861 10.0       5.100
      1991  2 7 35028.70   51.693 174.221 34.0       5.700
      1991  2 7 4 610.40   -6.103 103.358 33.0       5.000
      1991  2 7 6 420.50   66.354-147.958 10.0       5.500
      1991  2 7 9 633.00  -56.777 -27.114110.0       5.100
      1991  2 7193854.90  -56.217 -26.674 33.0       5.000
      1991  2 8 13852.10   -7.547 128.765103.0       5.400
      1991  2 8231650.60   -8.569 118.357150.0       5.000
      1991  2 9 2 850.90  -15.348-176.901 28.0       5.600
      1991  2 9 83945.10  -27.210 -63.398573.0       5.000
      1991  2 9133154.90   -6.992 129.445 80.0       5.000
      1991  2 9161858.30   -9.929 159.139 10.0       6.400
      1991  2 9163032.50   -9.858 159.174 10.0       5.900
      1991  210 05116.00   -4.698 129.178211.0       5.400
      1991  210 21930.00  -33.390-178.533109.0       5.100
      1991  210124237.60    8.745 -39.854 10.0       5.900
      1991  210141519.80   14.005 144.743156.0       5.500
      1991  210172940.70   -8.864 124.308139.0       5.000
      1991  2101955 8.50  -21.088-179.101619.0       5.000
      1991  21020 612.50   48.102 154.907 33.0       5.100
      1991  211103111.00    5.362 -82.510 10.0       5.100
      1991  21111 928.70   -6.759 130.191 96.0       5.100
      1991  212 135 6.00   -6.986 129.777121.0       5.300
      1991  2121131 4.00  -32.015 179.750365.0       5.300
      1991  212124528.50   51.431-173.458 33.0       5.000
      1991  212214229.60  -21.280 169.964 77.0       5.100
      1991  21222 648.40    0.471 124.497131.0       5.100
      1991  213 23858.60   -5.647 153.956 33.0       5.000
      1991  213 61723.00  -44.361 -79.529 10.0       5.200
      1991  213 944 1.50  -16.936-173.318 33.0       5.000
      1991  213145414.40  -22.082-179.556615.0       5.300
      1991  213164452.00   -9.909 159.076 22.0       5.500
      1991  214 1 1 0.40  -32.984-179.340 33.0       5.400
      1991  214 43941.10   -3.964 152.431 46.0       5.200
      1991  214 61421.50  -27.498-176.155 33.0       5.300
      1991  214 737 1.30   -6.947 129.798125.0       5.000
      1991  214 82555.50   30.327  50.846 25.0       5.400
      1991  214163722.20   29.681-113.858 10.0       5.400
      1991  214192215.10   -6.279 154.697 45.0       5.800
      1991  214233123.00  -22.336-112.578 10.0       5.500
      1991  215 05533.00    4.210 124.235 32.0       5.500
      1991  215 72517.80    2.102 128.170 33.0       5.100
      1991  215104811.50  -42.097 171.654 31.0       5.500
      1991  215112711.30   -4.182 143.724 33.0       5.100
      1991  216 12340.40   48.268 154.328 39.0       6.300
      1991  216 21514.40  -49.447 116.838 22.0       5.000
      1991  216 33432.60    1.863 128.152134.0       5.600
      1991  216 75559.90  -18.483-177.914578.0       5.200
      1991  217 31917.10    2.642  96.118 24.0       5.400
      1991  217 65912.60  -21.189 169.831 59.0       5.600
      1991  217101333.90   -8.066 129.564 33.0       5.000
      1991  217111742.70   39.833  77.683 17.0       5.000
      1991  218 23725.10    8.870 126.480 24.0       6.000
      1991  218 25245.90    8.982 126.515 33.0       5.000
      1991  218 44619.90    8.914 126.630 18.0       5.200
      1991  218101032.00  -18.569 176.415 27.0       5.100
      1991  218134743.50  -18.378 176.254 33.0       5.200
      1991  21814 752.20    8.843 126.644 33.0       5.200
      1991  2181615 6.50  -19.028 168.493 40.0       5.700
      1991  218161956.40    2.861  66.410 10.0       5.100
      1991  219 15524.10  -32.358-178.566 33.0       5.300
      1991  219104922.50   26.057 127.453 29.0       5.100
      1991  219131629.90    1.562 127.093130.0       5.600
      1991  21914 654.80   -2.062 138.666 33.0       5.000
      1991  2191550 7.20    9.173 126.453 69.0       5.400
      1991  220 448 7.00  -22.626-113.022 10.0       5.600
      1991  220 54924.30   -8.575 108.565 33.0       5.100
      1991  220114325.70    9.047 126.551 38.0       5.400
      1991  220122642.70    8.791 126.715 38.0       5.100
      1991  22014 8 6.80    9.061 126.660 26.0       5.200
      1991  220203750.90   48.601 153.266154.0       5.200
      1991  220214622.50   -4.659 143.256 91.0       5.700
      1991  221 15510.60   58.447-175.415 20.0       5.000
      1991  221 2 453.90   -3.710 140.170 33.0       5.200
      1991  221 23534.00   58.427-175.450 20.0       6.200
      1991  221103527.40    6.975 126.429132.0       5.100
      1991  221103850.40   -9.481 117.414 33.0       5.000
      1991  2211817 1.40    1.071 126.789 33.0       5.100
      1991  221183652.90  -10.583 163.234 33.0       5.100
      1991  222 11017.00  -10.165 113.683 33.0       5.200
      1991  222155133.70  -10.675 163.151 33.0       5.100
      1991  222173619.10  -10.598 162.519 84.0       5.000
      1991  222183911.30   -6.556 -74.838142.0       5.200
      1991  22222 611.10   -3.972  35.811 10.0       5.300
      1991  223 55544.20    8.167 122.129 54.0       5.000
      1991  223 93140.30   45.222 150.449 39.0       5.400
      1991  223145951.70  -49.062 164.880 33.0       5.000
      1991  223195316.10   -4.676 137.708 22.0       5.200
      1991  22323 745.50  -51.153 161.210 10.0       5.100
      1991  224 234 6.30  -17.803-178.963644.0       5.200
      1991  224 93651.20  -22.689 166.638 33.0       4.900
      1991  22411 415.80  -15.125-173.384 33.0       5.200
      1991  224113445.30    9.263 125.724 33.0       5.000
      1991  225 639 4.90   -7.388 128.922124.0       5.600
      1991  225143027.60   40.386  78.959 21.0       5.500
      1991  2251452 4.50   40.277  79.070 33.0       5.000
      1991  226 72547.20   40.186  13.822401.0       5.500
      1991  226161442.10  -49.494 125.725 10.0       5.000
      1991  227 83435.10  -30.218 -68.760 35.0       5.400
      1991  227 925 7.20  -22.936 172.523 33.0       5.300
      1991  22719 220.60    8.912 126.385 64.0       5.100
      1991  228 520 9.60  -19.110-175.195248.0       5.400
      1991  228133013.50  -20.118-175.830220.0       5.600
      1991  22818 528.80   31.976 142.355 43.0       5.100
      1991  22818 8 3.70   -7.439 128.282161.0       5.000
      1991  3 1 1 352.90  -40.220  78.559 10.0       4.700
      1991  3 1 157 3.10   72.163 126.820 19.0       5.200
      1991  3 1 92323.70  -22.793 172.282 33.0       5.200
      1991  3 1124526.00   -6.019 145.892 62.0       5.100
      1991  3 114 445.20  -19.691 -69.981 73.0       5.300
      1991  3 1173026.00   10.939 -84.637197.0       6.100
      1991  3 1193054.10  -33.330 179.727 33.0       5.100
      1991  3 121 820.50    2.486 126.809 69.0       5.100
      1991  3 123 636.70   40.305 142.264 53.0       5.200
      1991  3 2 32926.10    9.175 126.637 86.0       5.000
      1991  3 2 4 542.70  -10.965 166.561 33.0       5.300
      1991  3 2181318.80   23.924 121.733 19.0       5.000
      1991  3 2224110.00  -21.940-174.919 33.0       5.100
      1991  3 223 6 3.70  -21.996-175.031 44.0       5.600
      1991  3 3 6 016.20  -22.536-174.699 33.0       5.000
      1991  3 3125911.40   -0.265 -91.250 10.0       5.000
      1991  3 3152024.70  -21.867-175.057 16.0       6.000
      1991  3 318 9 1.50   39.173  71.640 29.0       5.000
      1991  3 51349 6.30    3.231 -83.343 15.0       5.900
      1991  3 5135728.40   12.855 143.323121.0       5.100
      1991  3 518 933.50   -0.350  99.324 63.0       5.200
      1991  3 520 145.20    2.639 125.755 98.0       5.200
      1991  3 5223548.10   -3.984 102.369 59.0       5.900
      1991  3 6 21812.70    0.275 124.717102.0       5.200
      1991  3 6 55052.20   -5.496 152.038 47.0       5.000
      1991  3 6154425.90  -30.515-178.589228.0       5.500
      1991  3 7 11356.90   39.931  75.712 46.0       5.000
      1991  3 7 12810.50  -20.082 134.025  5.0       5.200
      1991  3 7 65914.20   45.735 151.351 39.0       5.400
      1991  3 7171121.80    1.019 120.115 36.0       5.000
      1991  3 8 142 0.30    7.230  93.447 53.0       5.000
      1991  3 8 225 0.30  -21.152 169.676 60.0       5.000
      1991  3 8 3 755.00   26.976 127.411107.0       5.000
      1991  3 8 9 218.50   60.828 167.075 10.0       5.300
      1991  3 8113628.40   60.904 167.023 13.0       6.400
      1991  3 81141 2.60   61.029 167.003 10.0       5.600
      1991  3 8115457.80   60.834 167.057 10.0       5.900
      1991  3 8115812.70   60.682 166.937 10.0       5.700
      1991  3 812 524.60  -24.541 -69.901 56.0       5.500
      1991  3 81211 3.90   60.854 167.046 10.0       5.100
      1991  3 81229 9.60   61.528 166.365 10.0       4.900
      1991  3 8131646.60   61.127 166.607 10.0       4.900
      1991  3 816 5 0.60   15.520 119.178 42.0       5.100
      1991  3 8211433.00   60.911 167.285 10.0       5.400
      1991  3 9 05648.50   60.120 169.816 10.0       5.000
      1991  3 9 1 123.10  -54.877-131.533 10.0       5.700
      1991  3 9 419 0.90   13.388 145.486 59.0       5.100
      1991  310 05946.90  -21.856-179.315613.0       5.400
      1991  310 35343.60   -3.792 144.396 26.0       5.100
      1991  310 4 032.60   -3.872 144.365 69.0       5.000
      1991  310122645.20   60.923 167.248 10.0       5.200
      1991  310122827.00    4.613 -76.685 90.0       5.000
      1991  3101442 6.30   -6.452 129.899139.0       5.000
      1991  311 02333.90  -17.639-172.563 33.0       5.100
      1991  311 14456.70   -9.499 115.639 33.0       5.400
      1991  311 62844.10   -9.030 157.369 28.0       5.400
      1991  311183343.10   37.009  30.989113.0       5.100
      1991  311211556.40  -51.154  29.255 10.0       5.800
      1991  312 32445.30  -33.508-179.089200.0       5.000
      1991  312 6 4 5.00   23.161 120.053 17.0       5.600
      1991  312194326.10   60.833 167.077 33.0       5.300
      1991  313 4 837.30  -20.076-177.700570.0       5.000
      1991  313 84229.00    4.926 -82.561 10.0       5.000
      1991  3131420 5.20    4.957 125.493205.0       5.100
      1991  3131553 6.90   60.780 166.953 33.0       5.100
      1991  313194829.60  -59.707 -26.570 33.0       5.800
      1991  314135049.00  -19.380 167.792 33.0       5.000
      1991  314155752.40   51.794-175.264 39.0       5.500
      1991  31417 945.40   39.614  73.971 33.0       5.000
      1991  315 0 134.80   35.399 140.227 66.0       5.000
      1991  315 31034.20    2.070 129.643 28.0       5.000
      1991  315 324 9.00   34.343  26.389  7.0       5.200
      1991  3151851 0.20  -29.132 -68.684114.0       5.500
      1991  3152152 3.30  -17.971-172.928 78.0       5.400
      1991  3152359 2.70   -6.128 130.459100.0       5.100
      1991  316 2 959.30    1.993 127.351 94.0       5.200
      1991  316 6 210.90   10.174 -85.184 33.0       5.300
      1991  317 62652.00   60.851 166.956 33.0       5.200
      1991  317 71759.50  -32.630-177.764 41.0       5.200
      1991  317 75439.20   -3.638 128.316 80.0       5.200
      1991  31718 625.20   -6.773 146.902114.0       5.100
      1991  31912 924.80   34.825  26.335 23.0       5.400
      1991  32013 857.80   -5.791 -80.897 35.0       5.300
      1991  32014 716.90   51.365-178.525 33.0       5.100
      1991  320173612.80   -7.333 128.434176.0       5.000
      1991  321 5 445.10   62.809-149.512 79.0       5.000
      1991  321 55312.00   -9.710 -79.774 25.0       5.400
      1991  321101831.70   55.148-152.871 33.0       5.000
      1991  321182736.00  -11.668 166.544 33.0       5.500
      1991  32120 8 1.20  -20.878-177.930527.0       5.200
      1991  322 32932.90    1.163 122.561 33.0       5.100
      1991  323 03644.90   36.353  70.682215.0       5.000
      1991  323 841 0.40   33.876 -38.969 10.0       5.000
      1991  32310 455.00  -12.257 166.897213.0       5.000
      1991  323122243.40   -7.237 129.360 94.0       5.100
      1991  32320 428.00    0.409 126.043 56.0       5.000
      1991  323203849.80   48.261 154.854 41.0       5.400
      1991  324 63922.00  -16.831 177.305 12.0       5.200
      1991  324124430.50  -29.702-178.342 55.0       5.200
      1991  32413 148.50    5.643 126.102134.0       5.100
      1991  325 02031.50  -19.111-176.806336.0       5.100
      1991  325152418.00   -2.960 127.981 33.0       5.400
      1991  32518 241.50   39.887 113.923 10.0       5.100
      1991  325234455.50   -4.861 147.791 89.0       5.100
      1991  325235159.90    2.135 -79.080 41.0       5.000
      1991  326 35823.20   21.704 121.789 18.0       5.800
      1991  326 61928.40   21.673 121.826 19.0       5.200
      1991  326102423.90   21.867 121.610 10.0       5.300
      1991  326123458.00   19.722 -70.314 33.0       5.500
      1991  32619 019.90   -5.422 146.746237.0       5.500
      1991  326192440.80    9.774 126.266 49.0       5.000
      1991  327 91448.00   12.550 123.461 33.0       5.000
      1991  32715 222.70  -45.534  95.922 10.0       4.700
      1991  328 2 426.70  -60.833 -26.542 33.0       5.000
      1991  328 31722.40  -60.699 -26.174 33.0       5.000
      1991  328 72236.80  -18.308 168.015 29.0       5.200
      1991  328 75831.90  -18.207 167.974 26.0       4.600
      1991  328121133.00  -16.309-174.597 33.0       4.700
      1991  328211236.90  -35.509-112.226 10.0       5.000
      1991  328212123.40   46.944 152.173 33.0       5.000
      1991  329 9 6 6.40    5.210  32.672 10.0       5.500
      1991  329132751.90   60.727 166.911 33.0       5.100
      1991  329151834.20  -18.403-174.521 33.0       5.100
      1991  329201348.30   -3.959 -80.907 38.0       5.200
      1991  330 73752.00  -16.111-174.826 20.0       5.100
      1991  330144025.50  -21.020-173.340 33.0       5.100
      1991  330214126.60  -23.250 -69.076 78.0       5.100
      1991  331223910.50  -16.656-172.703 33.0       5.200
      1991  4 1 159 4.70  -16.550-172.591 33.0       5.300
      1991  4 1 353 4.60   15.746  95.738 15.0       5.400
      1991  4 1 5 358.70   22.359-106.994 10.0       4.800
      1991  4 1 52527.00   -4.919 152.018 90.0       6.000
      1991  4 1 54520.80   15.844  95.701 13.0       5.400
      1991  4 1 73445.90   16.175 -98.278 21.0       5.500
      1991  4 1 9 131.40   16.279 -98.101 44.0       5.100
      1991  4 1165428.20   -6.076 147.661 70.0       5.500
      1991  4 2 62133.20  -31.169-177.848 39.0       5.100
      1991  4 218 012.60   39.489  80.536 10.0       5.200
      1991  4 3 25922.40   -1.835 135.680 33.0       5.100
      1991  4 3 85929.70   -6.183 147.939 94.0       5.000
      1991  4 4 31948.70   -6.681 147.892 74.0       5.000
      1991  4 4 32257.90    7.017 -78.153 33.0       6.100
      1991  4 41510 8.60  -55.646-124.422 10.0       5.300
      1991  4 4152320.70   -6.038 -77.130 21.0       6.000
      1991  4 416 818.50   -5.999 -77.083 29.0       5.200
      1991  4 419 0 0.00   37.296-116.313  0.0       5.600
      1991  4 5 41949.50   -5.982 -77.094 20.0       6.500
      1991  4 5 5 110.30   -5.810 -77.339 24.0       5.500
      1991  4 5 52953.00   -5.799 -77.214 33.0       5.000
      1991  4 5 8 552.00  -11.832 158.670 85.0       5.100
      1991  4 5 91528.80   29.138  51.399 39.0       5.100
      1991  4 5115210.30    6.862  95.208230.0       5.200
      1991  4 5155047.30  -14.230 -75.511 50.0       5.700
      1991  4 5171357.20   -6.089 -77.002 43.0       5.200
      1991  4 5183453.20  -54.592-132.516 10.0       5.200
      1991  4 5202947.30   -1.864 138.720 33.0       5.000
      1991  4 6 44847.20  -24.168 179.984549.0       5.400
      1991  4 6 61423.50   -6.069 147.635 78.0       5.200
      1991  4 6142147.20   -6.040 -76.998 40.0       5.100
      1991  4 6143420.70  -15.008-175.521 16.0       5.800
      1991  4 6144829.60   -5.961 -77.561 10.0       5.000
      1991  4 7 93936.60   16.304 -97.476 25.0       5.200
      1991  4 7 94051.30  -59.266 149.191 10.0       4.900
      1991  4 713 9 3.30   -7.139 -80.719 33.0       5.000
      1991  4 7183152.40  -24.978 179.528535.0       5.000
      1991  4 7185519.50   -3.100 130.356 29.0       5.600
      1991  4 7231627.00   -6.048 -77.184 33.0       5.000
      1991  4 8 12526.90    4.088 127.929 26.0       5.600
      1991  4 81334 4.40   52.433 157.903145.0       5.600
      1991  4 9 6 224.50   -9.788 -74.702124.0       5.900
      1991  410 1 839.60   37.359  36.221 10.0       5.200
      1991  4101255 8.00  -20.273-177.724525.0       5.200
      1991  411 81243.90   -5.282 151.697 55.0       5.300
      1991  41110 234.80    7.727 126.537 82.0       5.000
      1991  41113 333.20   53.627-163.384 14.0       5.400
      1991  411153227.60   12.036 143.902 33.0       5.000
      1991  411175118.60  -11.036 166.787 47.0       5.600
      1991  412 15350.30   -0.559 132.710 33.0       5.300
      1991  412 350 6.70   -5.753 -77.054 33.0       5.200
      1991  412 84130.30   13.058 -88.322 68.0       5.000
      1991  41217 0 4.10   -5.881 -77.089 33.0       5.100
      1991  413 13829.30   43.729 146.416 71.0       5.000
      1991  413 74649.00  -20.116 169.055 32.0       5.800
      1991  413232050.90   -7.618 108.077 61.0       5.000
      1991  414 8 855.70   27.155 127.419 83.0       6.200
      1991  414182236.20   -4.379 102.785105.0       5.200
      1991  415104859.30   36.340  71.358124.0       5.300
      1991  415113123.30   12.451 142.724 39.0       5.400
      1991  415203947.80  -56.192 -26.540 33.0       5.200
      1991  416 21131.40    0.369 -25.759 10.0       4.800
      1991  416 3 156.20  -57.917 -27.251140.0       5.000
      1991  416 73345.50  -24.225-179.859629.0       5.300
      1991  416 956 7.10   36.257  71.261127.0       5.100
      1991  4161530 0.00   37.245-116.442  0.0       5.400
      1991  417 53210.60   60.698 166.939 19.0       5.300
      1991  417 91415.60   12.752 124.367 75.0       5.300
      1991  417 926 2.90   60.841 166.832 33.0       5.100
      1991  417143839.80  -20.235 168.817 32.0       5.200
      1991  418 51929.00    2.664 128.543237.0       5.500
      1991  418 91830.40   37.457  68.273 33.0       5.400
      1991  418 94120.10  -22.924-179.342471.0       5.700
      1991  418104053.80   60.757 166.975 12.0       5.400
      1991  418105834.00   60.842 166.867 33.0       5.000
      1991  4181316 0.90    3.387 122.235614.0       5.300
      1991  418195355.40   60.731 166.923 13.0       5.100
      1991  419 255 6.90   60.842 166.908 10.0       5.000
      1991  419 45140.40   13.775 120.723172.0       5.100
