GS    1997 0118190856.40  -15.076 167.708 33.0N      4.5           
GS    1997 0118192634.50   17.057 147.280 33.0N      4.5           
GS    1997 0118194519.60   12.090 093.685 27.0D      4.7           
GS    1997 0118224842.80  -07.032 125.274550.0       4.9           
GS    1997 0118231839.20  -17.047-174.069 33.0N      4.5           
GS    1997 0118235909.70   30.272 096.787 33.0N      4.7           
GS    1997 0119022713.60  -05.028 108.403651.0D      5.1           
GS    1997 0119043322.30   19.981 121.419 33.0N      5.7        5.4
GS    1997 0119053212.10   51.510-178.224 33.0N      5.2        5.1
GS    1997 0119065754.80  -19.307-175.309 64.0D      5.0           
GS    1997 0119082514.30  -20.443-178.322600.0G      4.5           
GS    1997 0119103002.10  -05.581 129.964 30.0D      5.0        4.4
GS    1997 0119105412.30  -17.287-178.897500.0G      4.5           
GS    1997 0119145317.10  -21.073-178.969600.0G      4.7           
GS    1997 0119145619.80  -37.874 178.659100.0G      4.6           
GS    1997 0119165352.30  -20.975-174.156 33.0N      4.8           
GS    1997 0119194238.40   40.817 019.665 10.0G      4.8           
GS    1997 0119204321.90  -13.087-077.043 47.0D      4.6           
GS    1997 0119214927.00  -11.974 166.217 33.0N      4.9        4.9
GS    1997 0119234114.50  -11.905 166.184 20.0D      4.9        4.8
GS    1997 0120011107.00  -30.108-071.924 33.0N      4.6           
GS    1997 0120033107.40   34.528 085.664 33.0N      4.7        4.4
GS    1997 0120053421.20  -11.971 166.044 33.0N      4.5           
GS    1997 0120083355.90   10.062 126.153 56.0*      4.9        4.5
GS    1997 0120083418.10  -31.449 179.472500.0G      4.8           
GS    1997 0120131637.00   56.472-152.919 33.0N      4.9        5.0
GS    1997 0120143722.90   18.796 121.860 84.0D      4.6           
GS    1997 0120145750.40   05.521 126.301123.0*      4.5           
GS    1997 0120170246.00   56.198-152.741 33.0N      4.5        4.6
GS    1997 0120172208.60  -24.341 179.389600.0G      4.7           
GS    1997 0120175343.60   38.108 073.063 60.0*      4.6        4.1
GS    1997 0120191038.90   34.138 141.364 33.0N      4.7           
GS    1997 0120205756.30  -18.955 169.445 33.0N      4.7           
GS    1997 0121014715.80   39.515 076.931 33.0N      4.9           
GS    1997 0121014830.10   39.474 076.998 33.0N      5.3        5.8
GS    1997 0121045001.20  -21.133-178.768600.0G      4.8           
GS    1997 0121135243.10   15.063-097.422 72.0D      4.8           
GS    1997 0121142100.40   00.879-027.677 10.0G      4.8           
GS    1997 0121182928.90  -20.830-174.240 33.0N      4.6           
GS    1997 0121204746.70   38.047 029.030 16.0D      5.0        4.3
GS    1997 0121211958.90   16.413-098.035 33.0N      5.1        5.0
GS    1997 0121224402.10   42.014 142.421 74.0*      4.5           
GS    1997 0122015632.60   10.549 093.647129.0?      4.5           
GS    1997 0122042401.50  -22.177-175.714 33.0N      5.0        4.4
GS    1997 0122071716.60   40.272-124.394 24.0       4.7        5.1
GS    1997 0122175718.70   36.250 035.951 10.0G      5.4        5.4
GS    1997 0122181455.20  -08.820 124.287 33.0N      5.1           
GS    1997 0122182450.20   36.239 035.922 10.0G      5.1           
GS    1997 0122182729.60   36.275 035.997 10.0G      5.3           
GS    1997 0123005114.10  -03.023 136.475 54.0*      4.9           
GS    1997 0123021522.90  -21.999-065.719276.0D      6.4           
GS    1997 0123073744.20   02.379 128.733221.0?      4.6           
GS    1997 0123075010.60   53.114-162.911 33.0N      4.9           
GS    1997 0123083816.50  -15.866 171.831 33.0N      4.5           
GS    1997 0123094942.20   27.940 131.303 33.0N      5.2           
GS    1997 0123145810.00  -24.993-179.295500.0G      4.6           
GS    1997 0123152330.10  -20.363-175.852200.0G      4.8           
GS    1997 0123161749.50  -16.051-175.193336.0D      4.7           
GS    1997 0123162434.50  -18.502 169.348200.0G      4.7           
GS    1997 0123190659.90  -03.203 138.667 33.0N      5.1           
GS    1997 0124051729.70  -05.614 153.836 71.0D      5.4           
GS    1997 0124061509.40   15.904-091.301 50.0G      4.6        4.5
GS    1997 0124091515.90  -15.191-173.740 47.0D      4.8           
GS    1997 0124114015.20  -20.998-179.157650.0G      4.5           
GS    1997 0124152926.20   54.606 168.665 33.0N      4.9        4.5
GS    1997 0124171257.50   28.226 057.529 40.0D      4.5           
GS    1997 0125012304.10   00.886 125.065 50.0G      4.5           
GS    1997 0125023855.50   22.069 101.133 33.0N      4.5           
GS    1997 0125030917.50   38.712 075.596 33.0N      4.9           
GS    1997 0125051002.70  -03.895 127.676 25.0D      5.3        4.5
GS    1997 0125053021.90  -03.846 127.836 33.0N      4.8           
GS    1997 0125060203.60  -03.788 127.793 23.0D      4.5           
GS    1997 0125060318.00  -03.806 127.702 22.0D      5.0           
GS    1997 0125062001.70  -03.802 127.739 21.0D      5.0           
GS    1997 0125110448.00  -16.095 167.946181.0D      4.9           
GS    1997 0125114951.70   52.391-178.604173.0       4.6           
GS    1997 0125145231.70   17.738-061.613 46.0       4.8           
GS    1997 0126065823.10   12.063 041.794 10.0G      4.7        4.3
GS    1997 0126085000.80  -17.811-178.949550.0G      4.7           
GS    1997 0126085743.10  -07.283 110.933150.0G      4.7           
GS    1997 0126111959.50  -08.385 156.391 24.0D      4.9        4.7
GS    1997 0126125026.30   00.787 120.096 33.0N      4.5           
GS    1997 0126141911.10   06.085 127.072100.0G      4.9           
GS    1997 0126144116.60  -17.181 167.768 38.0D      5.0        4.9
GS    1997 0126152638.90   35.654 140.123 70.0       4.7           
GS    1997 0126153251.90  -04.847 154.022118.0D      4.5           
GS    1997 0126183634.20  -07.480 106.542 50.0G      4.5           
GS    1997 0126191758.80   24.035 121.878 33.0N      4.5           
GS    1997 0126202407.60  -17.697-178.571550.0G      4.7           
GS    1997 0126225427.90   09.481 126.666 52.0D      4.5           
GS    1997 0127001941.10  -24.888-068.740118.0D      4.5           
GS    1997 0127032709.50   10.592 125.168223.0?      4.7           
GS    1997 0127063136.60  -05.523 147.085200.0G      4.7           
GS    1997 0127103213.30  -55.981-026.605 33.0N      4.9           
GS    1997 0127121201.90   51.991-169.108 33.0N      4.7        4.7
GS    1997 0127125903.50   09.565 126.317 33.0N      4.7           
GS    1997 0127160702.60  -24.072-070.425 33.0N      4.9           
GS    1997 0127161833.20   51.087 179.287 33.0N      4.5           
GS    1997 0127164732.70   17.846-102.725 26.0D      5.0        4.4
GS    1997 0127194223.70  -00.610 136.530 24.0D      4.5           
GS    1997 0127215918.10  -04.183 127.773 33.0N      4.5           
GS    1997 0128015506.40  -05.904 129.505150.0G      5.0           
GS    1997 0128050436.60  -07.492 120.902600.0G      4.8           
GS    1997 0128092041.70   12.398 125.458 33.0N      4.9           
GS    1997 0128105653.70   42.393 048.489 33.0N      4.6           
GS    1997 0128141137.20  -26.794-177.099100.0G      4.6           
GS    1997 0128163018.20  -27.629-136.155 10.0G      5.2        4.5
GS    1997 0128223748.90   35.051 087.454 33.0N      4.7           
GS    1997 0128230809.20   10.914-043.357 10.0G      4.5           
GS    1997 0129025651.20  -04.216 152.825 68.0*      4.5           
GS    1997 0129070229.60  -15.695 179.584100.0G      4.8           
GS    1997 0129082018.40   39.315 077.412 33.0N      4.5        4.7
GS    1997 0129170613.40  -02.954 129.422 33.0N      4.6           
GS    1997 0129171616.80  -22.940 169.301 33.0N      4.6           
GS    1997 0129181933.60  -23.995 178.647600.0G      5.1           
GS    1997 0129231920.80  -12.904 166.376 33.0N      5.5        6.0
GS    1997 0129233111.00  -12.899 166.588 33.0N      4.7           
GS    1997 0130003853.80   01.228 126.053 33.0N      4.7           
GS    1997 0130032620.70  -24.864 179.251650.0G      4.5           
GS    1997 0130033250.40  -24.095-067.186200.0G      4.5           
GS    1997 0130034051.90  -13.023 166.486100.0G      4.9           
GS    1997 0130052823.30   59.380-145.049 33.0N      5.0        4.5
