GS    1977  413184742.60*  -7.167 128.969176.0       5.000                0X    0
GS    1977  4131912 2.80* -22.166 179.538555.0       5.000                0X    0
GS    1977  414 4 531.20  -17.665-178.652535.0D      5.200                0X    0
GS    1977  414143623.40   -2.456  28.940 33.0N      5.200                0X    0
GS    1977  4141444 9.50   -6.633 130.465 38.0       5.300                0X    0
ISC   1977  414144414.87   -6.781 130.539 90.4       5.311                0X    0
GS    1977  4141640 1.50*  -6.049 129.737142.0       5.000                0X    0
GS    1977  415 2 031.80* -19.569 169.801276.0       5.000                0X    0
GS    1977  41523 346.90  -17.347-172.685 33.0N      5.100                0X    0
GS    1977  415233535.60  -23.101 -68.706 99.0D      5.400                0X    0
GS    1977  416 31524.70   25.254 123.157178.0       5.000                0X    0
GS    1977  416 4 140.90*   8.861 123.387 33.0N      5.500                0X    0
GS    1977  416 4 629.50*  23.503  64.740 33.0N      5.000                0X    0
ISC   1977  416 63112.70  -21.604-179.117591.7       5.115                0X    0
GS    1977  416 63113.70  -21.492-179.207600.0       5.200                0X    0
ISC   1977  417 1 5 0.82  -19.937-177.085 33.0A      5.040                0X    0
GS    1977  417 23443.00  -21.008-173.918 33.0       5.000                0X    0
GS    1977  417 24117.60  -33.260 -68.881 47.0       5.1004.2Z            0X    0
GS    1977  417134331.20    5.780 126.287 94.0       5.300                0X    0
GS    1977  41716 037.80*  -7.683 130.288215.0       5.000                0X    0
GS    1977  418 013 4.60   36.454  70.778217.0       5.400                0X    0
GS    1977  418 7 531.50* -16.853-177.872130.0       5.300                0X    0
GS    1977  41816 620.40* -10.566  66.797 33.0N      5.0004.3Z            0X    0
GS    1977  418185655.20   18.608-101.397 91.0       5.000                0X    0
GS    1977  419 61459.60   36.455 140.556 65.0       5.300                0X    0
GS    1977  419214633.70   -5.544 125.372526.0       5.700                0X    0
ISC   1977  420 314 6.60  -30.081-178.260130.8       5.211                0X    0
GS    1977  420 314 7.70  -29.902-178.301138.0       5.300                0X    0
GS    1977  420 42224.80   26.943  55.468 33.0N      5.1004.4Z            0X    0
GS    1977  4201521 3.40   17.678 121.691 33.0N      5.4004.0Z            0X    0
GS    1977  420152145.90   -5.623 148.343177.0       5.700                0X    0
GS    1977  42020 429.40   30.599 137.484493.0       5.500                0X    0
GS    1977  420231310.40   -9.828 160.323 33.0N      6.4006.7Z  6.80UKPA  0X    0
GS    1977  420231840.80   -9.898 160.608 33.0N      5.900                0X    0
GS    1977  420234250.50   -9.890 160.348 19.0       6.3007.5Z  7.60UKPA  0X    0
ISC   1977  420234253.15   -9.936 160.481 32.9       6.132                0X    0
GS    1977  420234913.10   -9.844 160.822 33.0N      6.8007.5Z            0X    0
ISC   1977  420234913.45   -9.755 160.688 33.0A      6.712                0X    0
GS    1977  420235617.60*  -9.818 160.291 33.0N      5.700                0X    0
GS    1977  421 0 249.00   -9.673 160.132 33.0N      6.100                0X    0
GS    1977  421 0 527.70*  -9.802 160.210 33.0N      5.500                0X    0
ISC   1977  421 0 527.74   -9.900 160.395 33.0A      5.430                0X    0
GS    1977  421 04433.50* -10.867 158.217 33.0N      5.700                0X    0
ISC   1977  421 04435.97   -9.902 159.385 33.0A      5.610                0X    0
GS    1977  421 1 7 9.60   -9.833 160.177 32.0       5.500                0X    0
GS    1977  421 12032.80   -9.889 159.953 32.0       5.500                0X    0
ISC   1977  421 12034.41   -9.967 160.099 44.4       5.414                0X    0
ISC   1977  421 12621.15   -9.826 159.941 33.0A      5.030                0X    0
GS    1977  421 134 4.80*  -9.916 160.348 33.0N      5.100                0X    0
GS    1977  421 13752.70*  -9.501 159.726 33.0N      5.200                0X    0
GS    1977  421 14550.20   26.861 142.440 33.0N      5.8006.2Z            0X    0
ISC   1977  421 14550.43   26.853 142.649 33.9       5.760                0X    0
GS    1977  421 32658.80   -9.834 160.312 22.0       5.400                0X    0
GS    1977  421 33426.60   -9.914 160.176 33.0N      5.200                0X    0
GS    1977  421 34430.00*  -9.745 159.767 33.0N      5.000                0X    0
GS    1977  421 4 744.50   -9.853 159.925 27.0       5.100                0X    0
GS    1977  421 424 9.60   -9.965 160.731 33.0N      6.6007.5Z  8.10UKPA  0X    0
GS    1977  421 5 628.50  -10.148 160.696 33.0N      5.800                0X    0
GS    1977  421 55418.00*  -9.981 160.735 33.0N      5.300                0X    0
GS    1977  421 631 3.90   -9.876 160.158 31.0       5.300                0X    0
ISC   1977  421 631 5.95   -9.956 160.279 44.0       5.316                0X    0
GS    1977  421 65322.00   -9.992 160.820 21.0       5.000                0X    0
GS    1977  421 71851.10  -10.245 160.728 33.0N      5.6006.0Z            0X    0
ISC   1977  421 75519.59   -9.872 160.700 11.0A      5.050                0X    0
GS    1977  421 8 454.80  -10.042 160.252 20.0       5.100                0X    0
GS    1977  421 93658.00  -10.147 160.749 51.0       5.000                0X    0
GS    1977  421 94538.20  -10.276 160.749 33.0N      5.6005.6Z  5.40UKBR  0X    0
GS    1977  42110 355.80   40.083  70.837 47.0       5.100                0X    0
GS    1977  4211026 3.10*  -9.953 160.462 33.0N      5.000                0X    0
GS    1977  4211249 9.30    8.496 126.410 33.0N      5.4004.7Z            0X    0
GS    1977  421161235.50  -10.183 160.146 20.0       5.400                0X    0
GS    1977  421165311.50  -10.192 160.626 12.0       5.3005.4Z            0X    0
GS    1977  421172044.70   26.696 142.388 27.0D      5.2004.7Z            0X    0
GS    1977  422 24324.00*  -9.868 160.098 22.0       5.100                0X    0
GS    1977  422 311 0.20  -10.168 160.657 51.0       5.6006.0Z  6.20UKPA  0X    0
GS    1977  422 52636.00   -7.613 119.013 35.0       5.6005.0Z            0X    0
GS    1977  422 62231.50   44.230-129.379 15.0G      5.0004.7Z            0X    0
GS    1977  422 71845.20  -10.123 161.048 48.0D      5.200                0X    0
GS    1977  422 816 4.50   44.253-129.275 15.0G      5.2004.7Z            0X    0
GS    1977  4221211 3.70   -9.889 160.170 33.0N      5.3004.7Z            0X    0
GS    1977  422132036.30   -9.909 159.944 33.0N      5.3004.9Z            0X    0
ISC   1977  422132036.65   -9.987 160.111 37.1       5.315                0X    0
GS    1977  42214 727.80   27.365 126.668 33.0N      5.000                0X    0
GS    1977  422182511.00* -10.028 160.661 25.0       5.3005.2Z            0X    0
GS    1977  422191340.30   -9.736 160.136 20.0       5.100                0X    0
GS    1977  4222046 2.50* -16.564-172.521 33.0N      5.100                0X    0
GS    1977  422221544.00   42.988 139.508 33.0       5.000                0X    0
GS    1977  422231147.90  -17.748-178.276538.0       5.500                0X    0
GS    1977  423 13238.30   26.607 126.933 33.0N      5.200                0X    0
ISC   1977  423 13242.53   26.629 127.296 63.9       5.110                0X    0
ISC   1977  423 31051.71   -9.948 160.792 35.4       5.160                0X    0
GS    1977  423 53337.30  -10.056 160.596  1.0       5.000                0X    0
GS    1977  423 6 421.50  -10.812 161.397 33.0N      5.100                0X    0
GS    1977  4231137 6.40*  -4.879  68.497 33.0N      5.0004.4Z            0X    0
GS    1977  4231449 9.10   75.228 134.379 37.0       5.0004.2Z            0X    0
GS    1977  423162950.20   -9.957 160.199 26.0       5.2004.6Z            0X    0
GS    1977  423183851.90   -9.858 160.250 33.0N      5.000                0X    0
GS    1977  423184354.50* -55.713 -25.631 33.0N      5.400                0X    0
GS    1977  4232338 6.50   -5.569 130.889 33.0N      5.200                0X    0
ISC   1977  424 1 420.64   -9.920 160.547 33.0A      5.230                0X    0
GS    1977  424 1 421.50*  -9.997 160.739 33.0N      5.000                0X    0
ISC   1977  424 150 0.80  -40.430 173.465183.9       5.260                0X    0
GS    1977  424 150 1.70  -40.390 173.650201.0       5.100                0X    0
GS    1977  424 62852.30   -9.873 160.070 29.0       5.4005.0Z            0X    0
GS    1977  424145833.50*  -4.206 152.856 70.0       5.000                0X    0
GS    1977  4241610 5.90   -5.211 102.927 33.0N      5.2004.8Z            0X    0
ISC   1977  42418 342.25   12.911 145.290 47.5       5.014                0X    0
GS    1977  424204243.20   40.050 142.715 44.0       5.0004.1Z            0X    0
GS    1977  425 4 657.80   49.837  78.159  0.0G      5.100                0X    0
GS    1977  42515 3 3.90* -24.379-175.576 33.0N      5.300                0X    0
GS    1977  426 35930.00   -5.323 145.585 87.0D      5.200                0X    0
GS    1977  426 85955.80   -2.782 152.695 58.0       5.000                0X    0
GS    1977  4261048 0.20  -41.316 -89.273 33.0N      4.9005.0Z            0X    0
GS    1977  426142959.20   -6.008 154.646103.0       5.000                0X    0
GS    1977  426162529.00   32.656  48.922 47.0       5.4004.8Z            0X    0
GS    1977  42623 640.40   43.392 148.020 34.0       5.0005.0Z            0X    0
ISC   1977  42623 642.41   43.513 147.889 44.1D11    5.117                0X    0
GS    1977  427 32753.80   -4.699 152.603 72.0       5.000                0X    0
GS    1977  427 35357.50  -55.203-127.241 33.0N      5.1005.0Z            0X    0
GS    1977  427115854.10   29.381 142.023 25.0       5.3004.2Z            0X    0
ISC   1977  427131421.46  -10.249 160.794 42.3       5.070                0X    0
GS    1977  427131423.20  -10.206 160.635 56.0       5.100                0X    0
GS    1977  42715 0 0.10A  37.095-116.028  0.0       5.4004.2Z  5.10MLBR  0X    0
GS    1977  428 4 312.90   12.742 145.019 45.0       5.0005.1Z            0X    0
ISC   1977  428 42340.35    8.372 126.737 69.4       5.050                0X    0
GS    1977  429 55911.70   -9.993 159.935  8.0       5.100                0X    0
GS    1977  429121021.40   -5.525 147.573176.0       5.300                0X    0
GS    1977  429155859.20  -10.294 160.789 13.0       5.1004.2Z            0X    0
GS    1977  42919 827.40  -18.716-177.628633.0       5.100                0X    0
GS    1977  430 0 014.00* -17.339-173.001 33.0N      5.300                0X    0
ISC   1977  430 03530.82    8.470 127.187  0.0A      5.260                0X    0
GS    1977  430 2 545.70  -16.981-174.059 42.0       5.000                0X    0
GS    1977  430135329.00  -11.139 161.796 28.0       5.000                0X    0
GS    1977  430143537.30   27.601  56.494 38.0       5.0004.8Z            0X    0
ISC   1977  430152339.57   42.817 143.127118.9       5.290                0X    0
GS    1977  430162245.30   32.427 -40.344 33.0N      4.6005.1Z            0X    0
GS    1977  430184017.20    8.540 127.270 77.0       5.200                0X    0
GS    1977  430203147.70  -14.985 -75.610 10.0       5.3004.8Z            0X    0
ISC   1977  430203149.28  -15.137 -75.823 21.3       5.222                0X    0
ISC   1977  5 1 0 9 6.32   -6.144 -77.080124.7       5.056                0X    0
ISC   1977  5 1 32623.85    2.116  97.203 53.4       5.014                0X    0
GS    1977  5 1 83529.50   -9.884 160.652 19.0       5.500                0X    0
GS    1977  5 1144013.30  -11.464 166.162 69.0       5.100                0X    0
GS    1977  5 1183923.80   -7.204 154.394 32.0       5.600                0X    0
GS    1977  5 2 22559.40   13.559 125.371 26.0       5.300                0X    0
GS    1977  5 2151748.90   36.958  55.246 19.0       5.300                0X    0
GS    1977  5 216 054.90*  19.068 -67.390 50.0       5.200                0X    0
GS    1977  5 2204418.20   -9.925 160.027 33.0N      5.100                0X    0
GS    1977  5 2215356.50    7.186 123.258 24.0       5.7005.5Z            0X    0
GS    1977  5 2223518.20  -15.102-177.700 33.0N      4.7005.3Z            0X    0
ISC   1977  5 3 315 9.12   27.393 140.309325.3       5.131                0X    0
GS    1977  5 3122633.00   27.369 101.052 33.0N      5.000                0X    0
GS    1977  5 3132238.60  -10.265 112.152 45.0       5.000                0X    0
GS    1977  5 3162657.70   31.722  56.246 42.0       5.000                0X    0
GS    1977  5 3203645.70    1.784 127.204120.0       5.300                0X    0
GS    1977  5 4 02731.00  -20.475 -68.821 82.0       5.200                0X    0
ISC   1977  5 4 02735.10  -20.572 -69.010118.4       5.080                0X    0
ISC   1977  5 4 2 019.47   31.920 -88.175  5.0A      5.180                0X    0
GS    1977  5 4 23744.40   36.934  71.389122.0       5.300                0X    0
GS    1977  5 4142916.50  -11.327 166.393 68.0       5.100                0X    0
GS    1977  5 522 720.90  -17.151-172.127 33.0N      5.200                0X    0
ISC   1977  5 522 721.37  -16.952-172.128 33.0A      5.215                0X    0
GS    1977  5 5221434.70   41.896 142.339 71.0       5.000                0X    0
GS    1977  5 6 35330.20   45.943 152.060 29.0       5.4004.5Z            0X    0
GS    1977  5 6 84049.00    0.207 124.146157.0       5.000                0X    0
GS    1977  5 6125238.10  -15.882 -75.030 33.0N      5.0004.4Z            0X    0
ISC   1977  5 6125239.47  -15.737 -75.003 34.2       5.060                0X    0
GS    1977  5 6181231.80   -9.551 118.336 76.0       5.100                0X    0
GS    1977  5 61946 2.30    9.136 126.688 62.0       5.200                0X    0
GS    1977  5 6213738.40   46.515 153.981 35.0       5.200                0X    0
ISC   1977  5 6213739.47   46.796 153.833 35.0A      5.140                0X    0
ISC   1977  5 6224417.64   47.136 154.060 40.0A      5.070                0X    0
GS    1977  5 7 21332.70   71.754  -1.808 33.0N      5.4005.1Z            0X    0
ISC   1977  5 7 93918.52   -9.752 160.190 16.0A      5.060                0X    0
GS    1977  5 7 93918.80   -9.740 160.353 16.0       5.100                0X    0
GS    1977  5 7151137.20  -18.198-172.428 33.0N      5.000                0X    0
ISC   1977  5 7151139.04  -17.879-172.280 39.4D 3    5.050                0X    0
GS    1977  5 7155516.20   46.770 153.825 33.0N      5.0004.3Z            0X    0
GS    1977  5 7163427.00   47.027 153.707 16.0       5.100                0X    0
GS    1977  5 7182533.40  -25.746 179.945450.0       5.400                0X    0
GS    1977  5 7193532.20  -17.986-172.592 33.0N      5.0004.5Z            0X    0
GS    1977  5 8 43731.50  -19.647-175.934 33.0N      5.0004.5Z            0X    0
GS    1977  5 8164516.00   -1.253 -81.067 27.0       5.1004.9Z            0X    0
GS    1977  5 818 0 0.00   -1.232 -81.098 42.0       5.1004.6Z            0X    0
ISC   1977  5 818 0 0.63   -1.152 -80.975 37.9       5.022                0X    0
GS    1977  5 9 22459.00   18.726 -62.905 68.0       5.000                0X    0
GS    1977  5 9102554.20  -49.806-114.478 33.0N      5.2004.6Z            0X    0
GS    1977  5 91219 8.30  -22.031 -68.364 80.0       5.000                0X    0
GS    1977  5 915 244.60   27.130 126.752109.0       5.400                0X    0
GS    1977  510222831.90   -0.979 127.347 20.0       5.6004.9Z            0X    0
GS    1977  5102232 8.90   -1.111 127.389 12.0       5.200                0X    0
ISC   1977  5102232 9.40   -0.982 127.315 12.0A      5.250                0X    0
GS    1977  510235319.60   -7.685 151.203 25.0       5.300                0X    0
ISC   1977  511 12924.29  -34.934-107.938 33.0A      5.130                0X    0
GS    1977  511 24157.30  -43.147 171.984 33.0N      5.000                0X    0
GS    1977  511 32225.20    2.000 126.882 77.0       5.700                0X    0
GS    1977  511181026.70    0.001 123.103151.0       5.300                0X    0
GS    1977  5112234 0.20  -10.242 160.947 51.0       5.200                0X    0
GS    1977  512 14248.20* -46.349 -73.906 33.0N      4.9005.0Z            0X    0
GS    1977  512 8 952.90   13.032 121.711 33.0       5.4004.8Z            0X    0
GS    1977  512111753.10   39.268 117.708 22.0       5.8005.4Z  5.20UKBR  0X    0
GS    1977  5121220 0.70   21.747  92.990 40.0D      5.4005.7Z            0X    0
GS    1977  51214 057.00   16.003 121.150 16.0       5.0004.9Z            0X    0
ISC   1977  512164222.62  -44.322 168.023 12.0A      5.030                0X    0
GS    1977  512164227.30* -44.439 167.472 33.0N      5.000                0X    0
GS    1977  512184737.60  -48.726  31.289 33.0N      5.000                0X    0
GS    1977  512213733.40   50.161 154.987126.0       5.300                0X    0
ISC   1977  513 12643.61   38.314 141.910 54.1       5.030                0X    0
GS    1977  513 21555.10   13.014 121.688 39.0       5.200                0X    0
GS    1977  513111331.20   28.424 139.502430.0D      5.800                0X    0
GS    1977  513133516.90   -5.750 -77.094 49.0       5.000                0X    0
GS    1977  513181746.10   39.105  23.455 12.0       0.000      5.00MLAT  0X    0
GS    1977  514 6 439.70    1.487 -85.265 33.0N      5.2005.7Z  5.70UKBR  0X    0
GS    1977  514 65849.90    1.617 -85.263 33.0N      5.1005.5Z            0X    0
GS    1977  514203515.60   -2.342 138.852 13.0       5.100                0X    0
GS    1977  515 02059.60   49.589 152.907221.0       5.000                0X    0
GS    1977  515155047.10   52.446-168.025 33.0N      5.3004.7Z  4.90UKBR  0X    0
GS    1977  515215129.40   33.558 141.024 49.0       5.300                0X    0
GS    1977  515231253.60  -19.131-177.672499.0       5.500                0X    0
GS    1977  516 15814.40  -10.336 161.173 85.0       5.100                0X    0
GS    1977  516111430.70  -17.423 167.917 30.0       5.1005.3Z            0X    0
GS    1977  516181046.60  -10.189 161.106 43.0       5.000                0X    0
GS    1977  517 93055.00   36.420  71.079116.0       5.000                0X    0
GS    1977  517141521.90    7.356 -78.034  8.0       5.1004.5Z            0X    0
ISC   1977  517141522.43    7.342 -77.897  7.9       5.039                0X    0
ISC   1977  518 35323.45   16.607 122.437 42.3       5.170                0X    0
GS    1977  518 35713.40   55.706 160.819158.0D      5.100                0X    0
GS    1977  518 64321.10  -18.995 169.194217.0D      5.200                0X    0
GS    1977  518224840.20*   5.674 124.350 33.0N      5.200                0X    0
GS    1977  51917 253.00  -60.351 -26.560 33.0N      5.200                0X    0
GS    1977  519173515.00  -60.617 -26.746 33.0N      5.100                0X    0
ISC   1977  519173517.01  -60.377 -26.995 33.0A      5.110                0X    0
GS    1977  519225830.80   27.124  55.319 30.0       5.200                0X    0
GS    1977  51923 453.60   27.137  55.310 35.0       5.300                0X    0
GS    1977  520141152.30  -20.361-177.742533.0       5.000                0X    0
ISC   1977  52018 244.88    0.527 135.069 29.9       5.530                0X    0
GS    1977  52018 245.50    0.482 134.924 33.0N      5.600                0X    0
ISC   1977  52021 457.83  -23.845-176.400 45.8D 5    5.514                0X    0
GS    1977  52021 458.00  -23.867-176.556 48.0D      5.6004.5Z            0X    0
GS    1977  52021 8 7.40  -24.210 -66.931178.0       5.000                0X    0
GS    1977  520225113.90   -4.444 101.975 37.0D      5.7005.3Z            0X    0
GS    1977  520225143.50  -56.009 -27.118 33.0N      5.300                0X    0
GS    1977  520235627.60  -10.218 160.613 33.0N      5.4005.7Z            0X    0
ISC   1977  520235628.76  -10.092 160.520 41.0       5.314                0X    0
GS    1977  521 53522.50   15.699 120.820189.0D      5.700                0X    0
GS    1977  5211236 0.30  -14.989 166.724 35.0       5.2004.6Z            0X    0
GS    1977  521134055.00   27.583 139.997340.0       5.100                0X    0
GS    1977  521141441.30*  -1.591 -80.907 48.0       5.0004.7Z            0X    0
GS    1977  5222327 3.80  -19.523-177.250350.0D      5.200                0X    0
GS    1977  52312 9 9.20  -17.653 167.617 11.0       5.0004.7Z            0X    0
GS    1977  523121340.30* -17.756-178.461571.0       5.000                0X    0
GS    1977  523123527.10  -10.844 164.837 33.0N      5.2004.7Z            0X    0
GS    1977  52317 742.40  -47.866  99.423 33.0N      5.000                0X    0
ISC   1977  52317 743.10  -47.945  99.743 33.0A      5.040                0X    0
GS    1977  523194420.70* -30.246-175.885135.0       5.100                0X    0
GS    1977  523215554.10    0.665  98.676 40.0D      5.5004.7Z            0X    0
ISC   1977  523222832.30RL-31.370-178.819 33.0A      0.000      5.40UK    0X    0
GS    1977  524 74613.50   25.474 142.512  9.0       5.7005.3Z            0X    0
GS    1977  524 83742.30   16.293 119.833 73.0       5.200                0X    0
GS    1977  524102323.40   18.814 145.352207.0D      5.700                0X    0
ISC   1977  524102326.17   18.784 145.493231.1       5.659                0X    0
GS    1977  524154226.70* -10.802 164.972 33.0N      5.000                0X    0
GS    1977  525 54946.60  -17.004-177.063 42.0       4.7005.0Z            0X    0
GS    1977  525 622 4.40  -17.020-177.018 33.0N      4.9005.0Z            0X    0
GS    1977  52511 145.50   34.886  52.059 26.0       5.4004.3Z            0X    0
GS    1977  5251210 1.20  -17.859-178.619578.0D      5.400                0X    0
GS    1977  525145545.00    4.237  95.774 56.0D      5.900      6.00UKPA  0X    0
ISC   1977  5251530 7.75   -9.453 149.010 17.7       5.030                0X    0
GS    1977  52517 0 0.10A  37.094-116.045  0.0       5.300      5.20MLBR  0X    0
GS    1977  525191853.80  -17.729 167.612 13.0       5.200                0X    0
GS    1977  526 13513.80   38.934  44.380 37.0       5.2005.4Z            0X    0
GS    1977  526 61940.80   -1.854 -81.197 10.0       5.0005.1Z            0X    0
ISC   1977  526 61942.02   -1.705 -81.131 10.0A      5.113                0X    0
GS    1977  526143147.40* -55.930 -27.052 33.0N      5.0004.0Z            0X    0
GS    1977  527 5 051.80  -16.208 167.857179.0D      5.200                0X    0
GS    1977  527203336.70   -6.823 131.402 62.0       5.100                0X    0
GS    1977  527225813.30   -9.405 159.024 33.0N      5.3004.9Z            0X    0
GS    1977  528 24132.90    6.337 123.960 48.0       5.1004.5Z            0X    0
GS    1977  528 25049.00    0.280 123.446144.0       5.000                0X    0
ISC   1977  528 25051.58    0.120 123.468172.8       5.230                0X    0
GS    1977  528 55148.10   -1.732 120.520 54.0       5.9005.8Z  6.00UKPA  0X    0
ISC   1977  528 62656.89   -1.932 120.644 64.7       5.050                0X    0
GS    1977  528 74557.40   -1.944 120.459 89.0       5.100                0X    0
GS    1977  52813 424.50  -10.027 160.349 10.0G      5.000                0X    0
GS    1977  52815 911.70  -64.936 175.486 33.0N      5.100                0X    0
ISC   1977  52815 913.34  -65.096 175.188 33.0A      5.040                0X    0
GS    1977  528151013.00  -64.944 175.687 33.0N      5.7005.4Z            0X    0
GS    1977  529 25657.80   49.944  78.846  0.0G      5.6005.0Z            3A  799
GS    1977  529 32028.20  -34.692-179.052 33.0N      5.5005.1Z            0X    0
GS    1977  529 65922.80*  -1.017 127.970 33.0N      5.000                0X    0
GS    1977  529 85154.40*  23.337  64.619 33.0N      5.0004.2Z            0X    0
GS    1977  530 02328.70   36.689 138.378  7.0       5.000                0X    0
GS    1977  5301516 1.60   52.428-169.707 33.0N      5.6006.0Z  6.00UKPA  0X    0
ISC   1977  530182535.26  -20.169-176.078254.6       5.070                0X    0
GS    1977  530182536.40* -20.105-176.210261.0       5.000                0X    0
ISC   1977  53023 425.17   -5.328 144.690 77.0       5.030                0X    0
GS    1977  531144759.10  -11.814 166.505138.0D      5.600                0X    0
ISC   1977  531185056.52  -37.930 176.776 12.0A      5.350                0X    0
GS    1977  5311851 7.10  -37.850 177.349125.0       5.200                0X    0
GS    1977  531205712.20*  -8.888-109.632 53.0       5.000                0X    0
GS    1977  531231456.40   -6.533 155.102 58.0       5.000                0X    0
GS    1977  6 1 85730.90  -21.193-174.369 33.0N      5.2005.2Z            0X    0
ISC   1977  6 1 85731.05  -21.345-174.199 37.1D18    5.112                0X    0
GS    1977  6 1125449.20   36.243  31.344 67.0       5.700                3A  800
GS    1977  6 116 952.00   -3.689 140.072 33.0       5.4004.8Z            0X    0
ISC   1977  6 1222336.00   13.709 122.305 33.2       5.290                0X    0
ISC   1977  6 1222655.12   13.879 122.470 39.4       5.110                0X    0
GS    1977  6 2145531.90   63.674 -19.026 10.0G      4.9005.0Z            0X    0
GS    1977  6 2165037.10  -20.780 -69.025107.0D      5.200                0X    0
ISC   1977  6 2165037.54  -20.815 -69.274106.3       5.024                0X    0
GS    1977  6 3 1 523.70   39.874  71.786 24.0       5.1005.0Z            0X    0
GS    1977  6 3 231 4.70   36.436  70.762210.0D      5.500                3A  801
GS    1977  6 31433 7.00  -18.940-177.633573.0       5.300                0X    0
GS    1977  6 3151725.10  -14.149 166.560 38.0       5.4005.4Z  5.60UKBR  0X    0
GS    1977  6 32250 1.50   40.524 145.308 33.0N      5.000                0X    0
GS    1977  6 3232730.20   35.582 139.986 65.0       5.100                0X    0
GS    1977  6 5 246 5.90  -23.865 -70.155 32.0       5.6005.4Z  5.10UKBR  0X    0
GS    1977  6 5 445 7.60   32.636  48.086 40.0       5.5005.8Z            3A  802
ISC   1977  6 5 5 234.61   32.727  48.407 42.5       5.030                0X    0
GS    1977  6 5 82530.80   32.561  48.164 33.0N      5.100                0X    0
ISC   1977  6 5151910.95   -4.486 152.051120.9       5.416                0X    0
GS    1977  6 5151913.70   -4.555 151.926150.0       5.400                0X    0
GS    1977  6 5232610.20  -60.209 -47.255 33.0N      5.3005.2Z            0X    0
GS    1977  6 6 11424.10  -55.143 -29.009 33.0N      5.300                0X    0
GS    1977  6 6 12959.30  -55.218 -28.928 33.0N      5.3005.0Z            0X    0
GS    1977  6 6 23920.70  -55.226 -28.861 33.0N      5.100                0X    0
ISC   1977  6 6 23920.93  -55.123 -28.648 33.0A      5.160                0X    0
GS    1977  6 6124611.80  -19.240-175.637253.0       5.100                0X    0
ISC   1977  6 7 8 6 6.11  -33.178-178.615 33.0A      5.080                0X    0
GS    1977  6 7 84117.90  -10.762 165.967 77.0       5.200                0X    0
GS    1977  6 7133124.30  -29.827 -67.745111.0       5.200                0X    0
GS    1977  6 8132515.60  -22.062 -67.256144.0       5.400                0X    0
GS    1977  6 814 539.30  -22.101-176.954226.0       5.200                0X    0
GS    1977  6 8142546.50   38.539 141.485 78.0       5.500                0X    0
GS    1977  6 82118 3.20   -5.882 113.076636.0       5.400                0X    0
ISC   1977  6 8215837.20   -5.915 112.984637.4       5.114                0X    0
GS    1977  6 8215837.30   -5.880 113.120643.0       5.100                0X    0
GS    1977  6 9 33437.90   -5.982 123.645 43.0       5.000                0X    0
ISC   1977  6 9 33438.89   -5.971 123.839 48.4       5.060                0X    0
GS    1977  6 9 641 9.60   -6.055 123.690 24.0       5.100                0X    0
GS    1977  6 9 95910.60    4.174  95.760 43.0       5.000                0X    0
GS    1977  6 9111445.00   26.868 100.253 33.0N      5.000                0X    0
GS    1977  6 91210 7.10   -5.651 148.421182.0       5.100                0X    0
GS    1977  6 9132712.30   13.154 144.458 97.0       5.200                0X    0
GS    1977  6 9163946.20  -25.073 -13.593 33.0N      5.000                0X    0
GS    1977  610 041 0.00   39.611 117.913 46.0       5.100                0X    0
GS    1977  610 23514.00   -3.102 101.486 33.0N      5.4005.2Z            0X    0
GS    1977  610 324 5.40  -18.234-178.018532.0       5.100                0X    0
GS    1977  610 540 6.80   11.609  57.681 33.0N      5.100                0X    0
GS    1977  610144815.90   -4.950 130.096 33.0N      5.5004.7Z            0X    0
GS    1977  610234331.90   -3.185 130.528 39.0       5.3004.6Z            0X    0
GS    1977  611 21134.50   -3.195 130.701 12.0       5.500                0X    0
GS    1977  612 726 0.50*  -0.114 123.986 78.0       5.000                0X    0
ISC   1977  612 84745.77   42.448 142.197102.1       5.053                0X    0
GS    1977  612 84746.20*  42.351 142.066108.0       5.100                0X    0
GS    1977  612121649.20  -19.785 169.090106.0       5.000                0X    0
GS    1977  612164847.80*  14.501 123.737 52.0       5.300                0X    0
GS    1977  61310 848.00  -18.525-174.057 41.0D      5.5005.3Z  5.20UKBR  0X    0
GS    1977  613114741.40   13.309 124.645 35.0D      5.6005.3Z            0X    0
GS    1977  613134050.30   36.433  71.299121.0D      5.000                0X    0
GS    1977  614 2 058.10  -15.777-173.935 47.0       5.0005.0Z            0X    0
GS    1977  614 75121.40   11.008 125.953 49.0       5.1004.5Z            0X    0
ISC   1977  614 75125.66   11.148 126.100 87.5       5.080                0X    0
GS    1977  614 837 9.80  -18.015-175.119223.0D      5.000                0X    0
ISC   1977  614103045.90   21.003 121.920 37.1       5.016                0X    0
GS    1977  614213935.20  -14.120 -14.433 33.0N      6.0005.4Z            1A   10
GS    1977  614235258.60   16.559 -46.555 33.0N      5.1005.3Z            0X    0
GS    1977  614235349.90   16.528 -46.605 33.0N      5.300                0X    0
GS    1977  615131749.70*  -2.811 138.783 33.0N      5.200                0X    0
GS    1977  615224150.70   -5.543 147.380183.0D      5.300                0X    0
GS    1977  616 41735.70  -15.243-172.798 33.0N      5.0005.1Z            0X    0
GS    1977  617 229 9.80  -19.876-179.098690.0D      5.700                0X    0
GS    1977  6171445 9.40   19.043 145.689108.0       5.600                0X    0
GS    1977  6172350 6.60* -15.524-174.406 55.0       5.100                0X    0
