GS    1999 0108005609.30   42.667 085.833 33.0N      4.6           
GS    1999 0108022103.90   25.138 129.088 33.0N      4.6           
GS    1999 0108131329.20  -56.049-125.291 10.0G      4.7           
GS    1999 0108140717.20  -20.345-174.040 33.0N      4.7        4.6
GS    1999 0108210202.90  -01.880 124.626 33.0N      4.6           
GS    1999 0108212043.20  -49.786 114.777 10.0G      5.2        5.0
GS    1999 0109000733.50   14.826 054.956 10.0G      4.6           
GS    1999 0109030537.50   44.390 147.313119.0D      5.8           
GS    1999 0109043244.50   51.889 158.919 33.0N      4.6           
GS    1999 0109050350.80  -49.764 114.680 10.0G      5.0           
GS    1999 0109064651.50  -21.484-068.321107.0*      4.5           
GS    1999 0109120733.50  -07.438 128.725140.0       4.8           
GS    1999 0109161828.20   44.599 148.170 33.0N      4.5           
GS    1999 0110003429.50  -04.428 153.428120.0       4.6           
GS    1999 0110004101.80   01.689 127.874 33.0N      4.9        4.3
GS    1999 0110023928.60   55.148-158.408 33.0N      4.5           
GS    1999 0110040122.50   00.249 125.333 33.0N      4.5           
GS    1999 0110090936.80   21.010 061.832 10.0G      4.7        4.3
GS    1999 0110153444.00  -03.434 148.970 33.0N      4.6        4.7
GS    1999 0111001042.20   35.932 136.708 33.0N      4.5           
GS    1999 0111032119.50   14.287 056.611 33.0N      4.8           
GS    1999 0111033840.90  -01.999 125.402 33.0N      4.8           
GS    1999 0111104850.90   52.166 159.626 33.0N      5.3        5.1
GS    1999 0111141043.00  -30.838-071.376 60.0*      4.7           
GS    1999 0111213931.50  -17.847-178.721600.0G      4.8           
GS    1999 0111231633.70  -23.534 179.331600.0G      4.6           
GS    1999 0112023225.50   26.741 140.170441.0D      5.9           
GS    1999 0112030817.20  -27.687 126.309 10.0G      5.1           
GS    1999 0112084920.70  -05.421 151.681 43.0D      5.5        5.9
GS    1999 0112102813.50  -17.748-178.818607.0?      4.9           
GS    1999 0112130246.10   24.425 126.654 33.0N      4.6           
GS    1999 0112130952.90   39.133 143.304 33.0N      5.0        4.8
GS    1999 0112153635.80  -16.834 166.247 33.0N      4.6           
GS    1999 0112161409.60   12.216 143.815 33.0N      4.5           
GS    1999 0112211249.30   04.630 126.594 33.0N      5.2        4.1
GS    1999 0112232234.10  -00.319 133.507 33.0N      5.0        4.4
GS    1999 0113063804.60   39.609 073.920 33.0N      4.6           
GS    1999 0113073850.80   22.690-107.988 10.0G      4.5        4.5
GS    1999 0113130918.40  -09.207 121.591 46.0*      4.5           
GS    1999 0113194848.20   52.413 160.563 33.0N      4.7           
GS    1999 0113201215.40  -20.598 169.757125.0D      5.5           
GS    1999 0114021201.10  -22.404-177.949336.0D      4.8           
GS    1999 0114044724.80   36.988 141.199 48.0*      4.7        4.0
GS    1999 0114070603.00   46.006 151.588109.0D      4.7           
GS    1999 0114122013.90   06.770-073.102160.0       4.6           
GS    1999 0114131155.70  -05.755 104.182 57.0D      4.7           
GS    1999 0114202007.90  -23.490-179.909539.0D      4.9           
GS    1999 0114202418.80  -37.319-017.020 10.0G      5.0           
GS    1999 0114221249.20   29.146 056.351 33.0N      5.1           
GS    1999 0114224518.60   41.274 043.976 33.0N      4.8           
GS    1999 0115105335.00   56.278-153.498 33.0N      4.5           
GS    1999 0115111450.40   27.826 138.963520.0D      5.1           
GS    1999 0115134600.70   35.315 045.196 33.0N      4.7           
GS    1999 0115191410.60   35.350 045.163 33.0N      5.0        4.5
GS    1999 0115202942.00   10.641-063.682 39.0*      4.6           
GS    1999 0115233749.80  -06.246 128.269316.0*      4.5           
GS    1999 0116001913.80  -35.873-100.596 10.0G      4.8        4.9
GS    1999 0116003148.90  -36.073-100.702 10.0G      4.6           
GS    1999 0116011928.80   29.752 139.872 67.0?      4.5           
GS    1999 0116013528.20   45.318 148.558143.0D      4.9           
GS    1999 0116030101.70   50.749-169.920 33.0N      5.4           
GS    1999 0116030420.10  -07.245 129.155150.0G      5.3           
GS    1999 0116090636.70   12.308 144.105 33.0N      5.2        5.1
GS    1999 0116092448.80   08.576 092.952 45.0D      4.5           
GS    1999 0116104439.40   56.233-147.427 21.0G      5.9        5.7
GS    1999 0116114037.50   06.941 126.744 33.0N      4.7           
GS    1999 0116123928.60  -09.137 118.034113.0       4.6           
GS    1999 0116140707.30   11.049-086.449 33.0N      4.6           
GS    1999 0116144441.80  -21.260-173.929 33.0N      4.6           
GS    1999 0116171446.70   06.769 127.266 33.0N      4.5           
GS    1999 0116180758.40  -31.850-179.084200.0G      4.5           
GS    1999 0117052912.60   43.185 147.525 52.0D      5.2           
GS    1999 0117101746.90  -10.423 123.710 33.0N      5.0        4.3
GS    1999 0117152835.00   13.232 145.528 33.0N      5.2        5.1
GS    1999 0117175533.50  -29.699-178.987330.0D      5.1           
GS    1999 0117202609.60   85.519 083.328 10.0G      4.5           
GS    1999 0118003330.30  -22.034 170.052 53.0*      4.9        5.1
GS    1999 0118005440.70   01.032 120.258 33.0N      4.9           
GS    1999 0118012946.80   13.137 145.626 57.0D      4.5           
GS    1999 0118041127.70   01.575 127.627227.0       5.1           
GS    1999 0118064659.40   23.234 143.589 33.0N      4.7        4.0
GS    1999 0118070053.40   33.405-087.255  1.0G      4.8           
GS    1999 0118071716.20   39.425 073.684 66.0*      4.6           
GS    1999 0118102704.10   01.139 120.777602.0       4.8           
GS    1999 0118162425.30  -22.270 170.354 33.0N      5.0        5.3
GS    1999 0118165454.40  -22.318 170.119 33.0N      4.6           
GS    1999 0118173542.50   41.598 141.297 84.0*      4.8           
GS    1999 0118194130.40   18.862-067.220 33.0N      4.9        4.4
GS    1999 0119012410.00   51.828-173.952 33.0N      4.7           
GS    1999 0119033533.80  -04.596 153.235114.0D      5.8        6.4
GS    1999 0119045533.60   38.724 069.712 33.0N      4.6           
GS    1999 0119050013.30  -04.481 153.503111.0D      4.7           
GS    1999 0119061042.40  -04.476 153.468101.0D      4.7           
GS    1999 0119063336.50   11.859 143.438 33.0N      4.6           
GS    1999 0119063434.80  -04.506 153.491100.0G      5.1           
GS    1999 0119085814.30  -04.430 153.429100.0G      4.8           
GS    1999 0119105341.30  -04.659 153.681100.0G      4.5           
GS    1999 0119110245.30  -04.524 153.567100.0G      4.5           
GS    1999 0119114129.80  -04.483 153.520100.0G      4.5           
GS    1999 0119120158.70  -21.316 169.228 33.0N      4.9        5.0
GS    1999 0119163909.20  -12.119 166.302 33.0N      4.7        4.5
GS    1999 0119181315.70  -04.583 153.601100.0G      4.9           
GS    1999 0119213727.40  -04.417 103.031 93.0*      4.8           
GS    1999 0119233612.90   06.948 123.572 33.0N      4.8           
GS    1999 0120021301.50   26.682 096.473 86.0*      4.5           
GS    1999 0120023955.70  -57.455-025.064 33.0N      4.6           
GS    1999 0120060222.00  -14.947-173.177 33.0N      5.0        5.1
GS    1999 0120073835.00   52.291 179.801170.0D      4.7           
GS    1999 0120075855.00   26.495 092.725 33.0N      4.5           
GS    1999 0120092914.90  -04.481 153.525116.0D      4.7           
GS    1999 0120123649.10   57.292 120.634 10.0G      4.5           
GS    1999 0120132800.10   57.552 120.355 10.0G      4.8           
GS    1999 0120132841.70  -04.520 153.701 33.0N      4.7           
GS    1999 0120133952.90   57.448 120.456 10.0G      4.6           
GS    1999 0120134348.90  -17.752-178.930600.0G      4.6           
GS    1999 0120140031.60  -28.246 074.316 10.0G      4.5           
GS    1999 0120220920.60   37.061 068.403 33.0N      5.0        4.4
GS    1999 0120231004.10  -14.801-075.865 33.0N      5.2        4.9
GS    1999 0121005622.10  -14.255 171.645 33.0N      4.6           
GS    1999 0121041305.30   16.425 121.126 33.0N      4.6           
GS    1999 0121111306.00   12.114 143.757 33.0N      4.5           
GS    1999 0121214439.60  -12.569 166.662100.0G      4.5           
GS    1999 0121220216.80   38.649 142.904 33.0N      5.3        5.4
GS    1999 0122032431.10  -04.442 153.450100.0G      4.8           
GS    1999 0122052053.80   01.584 126.684 33.0N      4.9           
GS    1999 0122060657.40   43.815-128.090 10.0G      4.5        4.2
GS    1999 0122064419.60  -27.470-067.263155.0D      4.6           
GS    1999 0122103944.90  -30.581-071.848 33.0N      4.6           
GS    1999 0122144417.60   25.210 126.055 67.0D      4.9           
GS    1999 0122200936.30   37.312 071.898 33.0N      4.5           
GS    1999 0122203709.70  -04.473 153.734 33.0N      4.6           
GS    1999 0123095331.90   32.466 069.723 33.0N      4.7        4.5
GS    1999 0123191717.70   33.666 138.326284.0       4.7           
GS    1999 0123204930.40  -05.187 146.399250.0G      4.5           
GS    1999 0124003704.60   30.618 131.086 33.0N      6.1        6.1
GS    1999 0124010322.70   30.548 131.239 33.0N      5.1           
GS    1999 0124022810.00   05.884 126.145 33.0N      4.5           
GS    1999 0124050133.50  -04.549 153.575122.0D      4.7           
GS    1999 0124070158.40  -21.132-174.659 33.0N      5.7        5.9
GS    1999 0124080008.50  -26.463 074.476 10.0G      6.0        6.3
GS    1999 0124080845.60  -26.337 074.410 10.0G      5.3           
GS    1999 0124131552.60   54.476 161.458 33.0N      5.3        4.8
GS    1999 0124140556.30  -10.264-078.527 33.0N      4.7           
GS    1999 0124220151.90   00.538 126.373 33.0N      4.9           
GS    1999 0124230326.70  -26.509 074.470 10.0G      5.1        4.3
GS    1999 0125001303.20  -22.549-176.567 33.0N      4.8           
GS    1999 0125033644.60   02.272 126.923 33.0N      5.0           
GS    1999 0125035936.90   25.005 097.848 33.0N      4.5        4.1
GS    1999 0125050244.40   44.422 138.521 33.0N      4.7           
GS    1999 0125071431.10  -26.503 074.458 10.0G      4.8           
GS    1999 0125075938.20   55.624 161.688 33.0N      4.9        4.0
GS    1999 0125082651.20  -16.766-177.300 33.0N      4.5           
GS    1999 0125103631.70   16.885-062.497140.0D      4.6           
GS    1999 0125103713.40  -18.026-178.445640.0D      5.0           
GS    1999 0125103849.40  -17.775-178.486650.0G      4.5           
GS    1999 0125114554.00   04.229 126.398 33.0N      5.2        4.5
GS    1999 0125141847.10  -10.185-078.489 33.0N      4.5           
GS    1999 0125144025.50   34.121 025.750 33.0N      4.8        4.3
GS    1999 0125171813.50   19.496-066.690 50.0*      4.6           
GS    1999 0125175128.40   02.378 126.818 33.0N      5.1        4.3
GS    1999 0125181916.80   04.461-075.724 17.0G      5.9        5.7
GS    1999 0125195005.00   42.076 091.587 33.0N      4.8           
GS    1999 0125224016.40   04.370-075.682 10.0G      5.5        4.7
GS    1999 0125224825.70  -50.152 131.131 10.0G      4.5           
GS    1999 0125234528.70   02.355 126.702 33.0N      5.1        4.6
GS    1999 0125234925.90  -31.594-179.932500.0G      4.6           
GS    1999 0126014348.70  -05.514 151.376 61.0*      4.5           
GS    1999 0126054727.10  -21.943-179.732595.0?      4.6           
GS    1999 0126070420.90  -21.100-174.486 33.0N      4.9        4.8
GS    1999 0126072717.80   28.167 140.930 79.0?      4.7           
GS    1999 0126090755.60   02.196 126.688143.0?      4.5           
GS    1999 0126100257.20   02.352 126.669 33.0N      4.9        4.2
GS    1999 0126123049.10  -20.515-174.207 41.0?      5.5        5.5
GS    1999 0126154025.10  -17.034-177.117 33.0N      4.9           
GS    1999 0126155326.90  -08.239 108.724 96.0       5.0           
GS    1999 0126161830.00  -17.762-178.809596.0*      4.7           
GS    1999 0126211155.70  -27.557-177.132 33.0N      5.1        4.6
GS    1999 0126215341.00  -04.593 153.499117.0*      4.7           
GS    1999 0126233036.80   07.693 126.629 84.0?      4.9           
GS    1999 0127025942.30   16.349-095.081 68.0D      4.7           
GS    1999 0127033747.40  -22.313-179.017437.0D      5.0           
GS    1999 0127042511.90  -37.269-017.043 10.0G      5.2        4.7
GS    1999 0127062501.80   41.624 088.360 33.0N      4.5           
GS    1999 0127080901.90  -05.317 146.764230.0D      5.4           
GS    1999 0127082031.60   48.376 156.213 71.0D      5.2           
GS    1999 0127101353.80   06.711-082.678 10.0G      5.4        5.3
GS    1999 0127212432.20  -40.466-071.938 33.0N      4.5           
GS    1999 0128012543.30   36.242 137.924 10.0G      4.9        4.3
GS    1999 0128081005.40   52.886-169.123 67.0D      6.3        6.1
GS    1999 0128125150.80  -10.580-074.901 65.0*      5.0           
GS    1999 0128140532.70  -19.281-177.552600.0G      4.9           
GS    1999 0128180652.10   52.889 162.881 33.0N      4.6           
GS    1999 0128182425.20  -04.582 153.658101.0D      5.6           
GS    1999 0128184410.30  -03.131 129.831 33.0N      4.6           
GS    1999 0128190008.80   34.160 025.829 33.0N      4.6           
GS    1999 0128203842.40   55.238 162.093 33.0N      4.7           
GS    1999 0128222116.20   03.961 126.450 33.0N      4.5           
GS    1999 0128225245.20   85.561 085.993 10.0G      4.7        4.7
GS    1999 0129010916.90  -15.859-179.748 33.0N      5.3        5.7
GS    1999 0129052231.00   30.446 050.530 33.0N      4.7        4.2
GS    1999 0129054423.80   44.657 115.705 10.0G      4.9        4.5
GS    1999 0129062801.10   15.300-094.514 10.0G      4.8           
GS    1999 0129085343.10   00.787 126.603 33.0N      4.8           
GS    1999 0129122916.30  -04.316 152.666126.0*      4.5           
GS    1999 0129133615.90  -20.445-173.973 33.0N      4.5           
GS    1999 0129134035.50  -04.488 153.423124.0       4.5           
GS    1999 0129150429.10  -18.734 169.251237.0D      5.3           
GS    1999 0129163813.60  -17.773-172.600 33.0N      4.6           
GS    1999 0129184232.60   28.139-111.894 10.0G      4.7           
GS    1999 0129225230.30  -28.054-066.658168.0D      4.8           
GS    1999 0130035105.40   41.674 088.463 23.0D      5.9        5.3
GS    1999 0130041835.20  -29.627 060.768 10.0G      5.0        4.5
GS    1999 0130084929.00   01.528 126.409 33.0N      5.3           
GS    1999 0130122400.70  -03.771 101.794 33.0N      4.6           
GS    1999 0130164111.20  -18.823-172.043 33.0N      4.6           
GS    1999 0130165626.00   01.396 126.222 33.0N      4.5           
GS    1999 0130190425.30   04.661 127.687127.0D      4.6           
GS    1999 0130201207.40  -04.544 153.551100.0G      4.9           
GS    1999 0130222549.20  -12.980 169.397700.0G      4.8           
GS    1999 0130231552.40  -27.582-065.958 47.0       4.5           
GS    1999 0131033842.60   15.261-094.679 38.0D      4.8           
GS    1999 0131050713.60   43.157 046.841 33.0N      5.3        5.4
GS    1999 0131081604.10   43.036 047.021 33.0N      4.5           
GS    1999 0131083422.10   06.990-033.603 10.0G      4.9        4.4
GS    1999 0131164202.30  -22.099-179.562558.0?      4.6           
GS    1999 0131165151.10   37.148 141.339 44.0D      5.3        4.9
GS    1999 0131192911.00   43.455 146.960 33.0N      5.6        5.2
GS    1999 0201005153.90  -04.561 153.579125.0*      4.5           
GS    1999 0201045240.80   85.641 086.100 10.0G      5.1        4.7
GS    1999 0201053317.90  -07.190 120.429594.0*      4.6           
GS    1999 0201064654.30  -00.077 122.870164.0?      4.7           
GS    1999 0201073749.00   85.692 084.119 10.0G      4.5           
GS    1999 0201075118.30   85.655 085.680 10.0G      4.5           
GS    1999 0201080157.50   85.624 085.165 10.0G      4.6           
GS    1999 0201085942.10   44.000 147.887 33.0N      4.8           
GS    1999 0201091616.40  -06.596 129.738150.0G      4.6           
GS    1999 0201095635.00   85.734 084.439 10.0G      5.1        5.2
GS    1999 0201100248.00   85.918 086.682 10.0G      4.9           
GS    1999 0201101145.60   85.618 085.505 10.0G      4.5           
GS    1999 0201115515.00   85.605 085.837 10.0G      4.5           
GS    1999 0201115600.80   85.571 087.141 10.0G      5.1        5.5
GS    1999 0201130619.80   85.607 085.451 10.0G      4.5           
GS    1999 0201142556.40   43.018 047.056 33.0N      4.5           
GS    1999 0201163531.10  -06.474 104.721 33.0N      5.2        4.5
GS    1999 0201202928.60  -18.011-172.419 33.0N      4.8           
GS    1999 0201221853.60  -05.972 103.862 33.0N      5.2        4.7
GS    1999 0201222101.20  -18.112-172.186 33.0N      4.7           
GS    1999 0201222528.10  -17.807-172.540 33.0N      4.5           
GS    1999 0202074325.20  -13.262 167.125267.0?      4.6           
GS    1999 0202093822.10  -46.429 109.413 10.0G      4.8        4.1
GS    1999 0202134516.80   38.193-001.566 10.0G      4.8           
GS    1999 0202151141.10   31.264 141.953 33.0N      4.5           
GS    1999 0202215904.60  -24.782 179.415553.0?      4.5           
GS    1999 0202220442.70  -17.610-178.924515.0?      5.0           
GS    1999 0202225257.80  -03.258 122.561 74.0?      4.6           
GS    1999 0203011357.50  -20.305-174.365 33.0N      5.8        6.2
GS    1999 0203014828.00  -04.135 129.579100.0G      4.5           
GS    1999 0203040826.00  -04.641 153.595126.0       4.6           
GS    1999 0203063556.60  -06.190 104.222 33.0N      5.6        5.6
GS    1999 0203131529.80   36.388 071.454119.0D      4.6           
GS    1999 0203135145.40   85.489 086.285 10.0G      4.7           
GS    1999 0203142132.20   36.574 071.549100.0G      4.6           
GS    1999 0203160629.30   85.151 094.081 10.0G      4.7           
GS    1999 0203160831.70   03.791 126.370 33.0N      4.9        4.2
GS    1999 0203183920.00  -04.577 153.599119.0*      4.6           
GS    1999 0203193926.40   57.419 120.743 10.0G      4.5           
GS    1999 0203203820.80   18.117 145.795100.0D      4.7           
GS    1999 0203214840.40  -03.039 122.881 33.0N      4.7           
GS    1999 0204023536.10  -08.612 149.279 98.0D      5.7           
GS    1999 0204081145.80  -20.864-068.511 33.0N      4.6           
GS    1999 0204091256.40   54.191-162.301 33.0N      5.2        4.7
GS    1999 0204123434.40  -08.965 110.507101.0*      5.2           
GS    1999 0204125724.00  -08.241 117.855176.0*      4.6           
GS    1999 0204152848.80   45.739 151.518 33.0N      4.7           
GS    1999 0204152857.20   11.386 139.018 33.0N      5.4        5.3
GS    1999 0204153458.50   11.360 139.196 33.0N      5.2           
GS    1999 0204164216.60  -07.879 120.082212.0*      4.8           
GS    1999 0204192800.80   04.033 095.283 56.0D      5.8        5.4
GS    1999 0204194314.00   01.083-030.545 10.0G      4.9        4.6
GS    1999 0205022245.00   19.072-046.130 10.0G      4.7        4.4
GS    1999 0205031620.30   19.992-046.152 10.0G      4.7           
GS    1999 0205042308.20  -06.661-011.432 10.0G      5.0        4.6
GS    1999 0205043425.50  -00.197 125.223 33.0N      4.7           
GS    1999 0205051132.80   01.462 128.184 99.0D      4.5           
GS    1999 0205092048.70  -63.610 149.223 10.0G      4.6           
GS    1999 0205111122.90  -06.149 153.204 33.0N      4.6           
GS    1999 0205113945.10  -12.616 166.966213.0D      5.7           
GS    1999 0205143753.00   47.505 147.158407.0D      5.4           
GS    1999 0205160707.60  -35.016-070.946 86.0D      5.0           
GS    1999 0205223357.40   85.630 086.084 10.0G      4.6        4.2
GS    1999 0206031004.70   09.416 127.175 33.0N      4.7        3.9
GS    1999 0206035341.30   14.142 093.858 43.0D      4.5           
GS    1999 0206133612.10   53.561 160.402 38.0*      5.2        4.5
GS    1999 0206172054.30  -06.927 128.504 33.0N      4.5           
GS    1999 0206174524.40   19.200 121.265 33.0N      5.4        5.6
GS    1999 0206214759.40  -12.853 166.697 90.0D      6.3        7.3
GS    1999 0206232700.50  -05.646 029.284 10.0G      4.8           
GS    1999 0207034712.00   05.806 125.981139.0?      4.6           
GS    1999 0207045207.30   26.642 142.039 33.0N      4.8           
GS    1999 0207062742.90  -58.656-025.324 33.0N      4.5           
GS    1999 0207135022.50   01.193 126.212 33.0N      4.6           
GS    1999 0207160522.70  -19.328 174.118 52.0*      5.2        4.8
GS    1999 0207213212.40  -23.510 179.967589.0?      4.5           
GS    1999 0207222835.00   38.997 023.193 10.0G      4.7           
GS    1999 0208042354.40   14.031 056.753 33.0N      4.5           
GS    1999 0208044134.40  -56.164-027.607100.0G      4.5           
GS    1999 0208083452.70   14.801-088.004 33.0N      4.7           
GS    1999 0208085133.40   38.442 143.125 33.0N      4.8           
GS    1999 0208104731.60  -04.576 153.734102.0D      4.5           
GS    1999 0208162254.30  -07.908 147.734 70.0D      5.7           
GS    1999 0208190250.50  -12.166 166.546 33.0N      4.8           
GS    1999 0208204557.60  -19.256 169.443269.0*      4.8           
GS    1999 0208222617.60  -05.242 151.615127.0       4.6           
GS    1999 0209001937.10   42.328 142.983 59.0D      5.1           
GS    1999 0209021643.40   10.618 139.340 33.0N      4.7           
GS    1999 0209023236.30  -53.083 025.358 10.0G      4.8        4.5
GS    1999 0209024421.40   03.603-031.685 10.0G      4.5           
GS    1999 0209060647.00  -31.427-179.831450.0G      4.5           
GS    1999 0209085342.50  -06.803 125.152543.0       4.7           
GS    1999 0209103847.20  -15.543-173.343 33.0N      5.0        5.1
GS    1999 0209111415.80  -05.520 130.478 33.0N      4.8        4.2
GS    1999 0209134118.60  -24.393-179.637500.0G      4.5           
GS    1999 0209143345.50   59.880-153.568137.0       4.7           
GS    1999 0209164638.80   45.530-025.695 10.0G      4.8        4.0
GS    1999 0209173316.60   36.384 070.751192.0D      5.1           
GS    1999 0209191941.90   55.183 162.163 49.0*      4.7        4.1
GS    1999 0209235723.10  -25.853 069.601 10.0G      4.8           
GS    1999 0210021409.50  -32.565-179.930200.0G      4.5           
GS    1999 0210043204.50  -12.785 166.810 77.0D      5.2           
GS    1999 0210055150.70   32.968 015.107 10.0G      4.5           
GS    1999 0210080530.20   51.696 104.961 10.0G      4.6           
GS    1999 0210092235.30  -21.706-178.842549.0D      5.1           
GS    1999 0210110341.40   37.032-013.619 10.0G      4.6           
GS    1999 0210111814.40   51.682 105.046 10.0G      4.5           
GS    1999 0210131455.20   55.208 113.388 10.0G      4.5           
GS    1999 0210175640.90  -23.757 179.702600.0G      4.5           
GS    1999 0210223841.60  -02.815 139.321 33.0N      4.5           
GS    1999 0210232644.70  -05.292 151.497 65.0*      4.5           
GS    1999 0211004821.30   14.399 051.505 10.0G      4.7        3.7
GS    1999 0211095823.20  -12.481 166.497 33.0N      4.5           
GS    1999 0211121423.50   85.858 076.687 10.0G      4.6           
GS    1999 0211125701.50  -23.184 170.191 33.0N      4.8           
GS    1999 0211132706.90  -08.575 120.479124.0D      5.0           
GS    1999 0211140851.60   34.259 069.364 33.0N      5.4        5.8
GS    1999 0211151646.30  -06.975 150.404 33.0N      5.5        5.2
GS    1999 0211155544.90  -25.376 179.446532.0?      4.7           
GS    1999 0211182508.90  -08.876 157.734 33.0N      4.9        4.8
GS    1999 0211211453.80  -08.993 157.592 87.0D      4.7           
GS    1999 0211233005.20  -08.281 158.839 33.0N      4.6           
GS    1999 0212060013.70  -54.418-136.115 10.0G      4.6           
GS    1999 0212065424.80  -13.026 166.413100.0G      4.7           
GS    1999 0212092632.70  -20.709-174.216 33.0N      4.8        4.4
GS    1999 0212121132.80   51.497-173.790 33.0N      4.8        4.6
GS    1999 0212121403.30   51.586-173.777 33.0N      4.7           
GS    1999 0212134750.00  -21.398-174.370 33.0N      5.1        4.5
GS    1999 0212160259.50  -12.857 166.605100.0G      4.9           
GS    1999 0212174448.50   44.474 149.678 33.0N      5.6        5.3
GS    1999 0212183433.70   44.665 149.506 33.0N      4.7           
GS    1999 0212210131.10   55.832-157.719 69.0*      4.6           
GS    1999 0213065446.10  -06.282 103.985 33.0N      4.5           
GS    1999 0213081755.30  -12.484 166.687 90.0D      5.1           
GS    1999 0213093136.20  -04.094 134.906 33.0N      4.8        4.3
GS    1999 0213094235.40  -04.882 153.750113.0?      4.7           
GS    1999 0213144512.70  -03.558 144.830 10.0G      5.6        6.3
GS    1999 0213185225.10  -08.806 111.426 78.0       4.8           
GS    1999 0213203009.10  -06.278 130.293104.0*      4.5           
GS    1999 0213214801.60   24.054 122.552 53.0D      4.7           
GS    1999 0213214920.30  -03.560 129.120 78.0?      4.7           
GS    1999 0213235626.80  -32.543-070.311104.0       4.5           
GS    1999 0214030102.00   09.558 126.199 33.0N      4.9           
GS    1999 0214085656.60  -17.758-174.527127.0D      4.7           
GS    1999 0214100910.40   52.141-169.449 33.0N      4.6           
GS    1999 0214105243.10  -06.991 068.026 10.0G      4.7           
GS    1999 0214110152.20   44.443 149.628 33.0N      5.3           
GS    1999 0214112237.80   44.506 149.710 33.0N      5.7        5.0
GS    1999 0214124416.80   05.905 061.391 10.0G      5.0           
GS    1999 0214131422.90   05.803 061.399 10.0G      4.8           
