PDE   2001 0312233508.37   -7.21  106.12  33         5.80 MwGS    .F.G .......
PDE   2001 0313200457.89   18.77  121.22  33         5.70 MwGS    ...G .......
PDE   2001 0314185618.88    0.45  121.89 109         6.00 MwGS    .FFG .......
PDE   2001 0315012243.37    8.66   94.01  33         6.00 MwGS    ...G .......
PDE   2001 0315130242.11  -32.32  -71.49  37         6.10 mb GS   5FFG .......
PDE   2001 0316000118.38   13.14  -88.70  48         5.90 MwHRV   5F.G .......
PDE   2001 0316043608.73  -20.41  -68.74 115         5.80 MwGS    5F.G .......
PDE   2001 0317072424.61   46.69  151.30 103         5.50 MwGS    ...G .......
PDE   2001 0318154321.31   12.54  -87.40  95         5.70 MwGS    4F.G .......
PDE   2001 0319055215.89   -4.03  128.02  33         6.50 Ms GS   6FFG .......
PDE   2001 0319055657.02   -4.00  127.85  33         5.80 mb GS   .... .......
PDE   2001 0321204734.09   -4.53  153.11  33         5.90 MwGS    ...G .......
PDE   2001 0323052411.94   32.95   46.62  33         5.50 MwGS    ...G .......
PDE   2001 0323113010.52   44.07  148.05  33         6.00 MwGS    3FFG .......
PDE   2001 0324062753.58   34.08  132.53  50         6.80 MwHRV   7CFG .......
PDE   2001 0329065428.28   13.08  -88.94  33         5.80 MwHRV   5F.G .......
PDE   2001 0330073101.81  -34.73 -109.01  10         5.50 MwHRV   ...G .......
PDE   2001 0330181142.46  -59.57  -26.26  33         5.50 MwHRV   ...G .......
PDE   2001 0330202528.16   -2.75  138.90  33         5.50 mb GS   ...G .......
PDE   2001 0331065415.58  -29.40  -68.33 104         5.50 mb GS   ...G .......
PDE   2001 0401083733.92  -34.41   55.46  10         5.50 MwGS    ...G .......
PDE   2001 0402065006.53   11.85  147.32  56         5.70 MwGS    ...G .......
PDE   2001 0402195418.40   40.59  141.77  63         5.50 MwHRV   5F.G .......
PDE   2001 0403132138.42   -3.39  149.10  33         5.60 MwHRV   ...G .......
PDE   2001 0404074411.20   -5.18  132.37  33         6.40 MwHRV   ..FG .......
PDE   2001 0404130614.05  -34.40   55.46  10         5.50 MwHRV   ...G .......
PDE   2001 0407121327.58   21.70  143.32  33         5.80 MwGS    ...G .......
PDE   2001 0407231737.92  -27.55 -176.34  33         6.20 MwHRV   ...G .......
PDE   2001 0408115725.47   -4.38  102.20  64         5.50 MwGS    3F.G .......
PDE   2001 0409090057.17  -32.67  -73.11  11         6.70 MwGS    4FFG .......
PDE   2001 0412104700.38   24.77   99.06  10         5.60 MwGS    .C.G ......S
PDE   2001 0413153353.55  -59.72  -25.59  26         6.20 MwGS    ..FG .......
PDE   2001 0413231617.67   42.73  145.30  33         5.60 MwHRV   4F.G .......
PDE   2001 0414085113.88  -17.09  168.39  17         5.60 MwHRV   ...G .......
PDE   2001 0414191614.25   12.91  144.58  33         5.50 mb GS   .F.G .......
PDE   2001 0414232726.66   30.09  141.77  10         6.00 mb GS   ..FG .......
PDE   2001 0417014211.09  -20.78  -70.48  33         5.60 MwHRV   3F.G .......
PDE   2001 0417215402.60   51.24 -179.78  33         5.90 MwHRV   .FFG .......
PDE   2001 0417232529.65   51.28 -179.83  33         5.60 MLPMR   ...G .......
PDE   2001 0419024036.03   -7.41  155.96  10         5.90 MwHRV   .FFG .......
PDE   2001 0419031325.58   -7.45  155.89  12         6.00 mb GS   .FFG .......
PDE   2001 0419205826.14   -7.31  155.96  20         6.20 MwHRV   .FFG .......
PDE   2001 0419214342.28   -7.41  155.87  17         6.70 MwHRV   .FFG .......
PDE   2001 0420192050.79   -7.56  155.96  10         5.60 MwHRV   .F.G .......
PDE   2001 0421003555.10  -46.29   95.97  10         5.50 MwHRV   ...G .......
PDE   2001 0421130919.42  -13.55  -76.65  38         5.60 MwHRV   4F.G .......
PDE   2001 0421181546.83  -29.10  -67.52 127         5.80 MwGS    2F.G .......
PDE   2001 0423042556.17   -5.20  132.37  33         5.50 MwHRV   ...G .......
PDE   2001 0424095433.41  -19.41 -173.83  33         5.80 MwHRV   ...G .......
PDE   2001 0424132724.83   18.45  120.66  50         5.50 MwHRV   ...G .......
PDE   2001 0425045426.85   -7.51  155.92  10         5.50 MwHRV   ...G .......
PDE   2001 0425144006.04   32.82  132.02  33         5.70 mb GS   5F.G .......
PDE   2001 0425210242.31   -9.18  106.49  33         5.50 mb GS   2F.G .......
PDE   2001 0426174857.47   43.10  145.92  86         6.00 MwGS    6FFG .......
PDE   2001 0426185951.02    8.34 -103.21  10         5.70 MwHRV   ...G .......
PDE   2001 0428044953.43  -18.06 -176.94 351         6.90 MwGS    .FFG .......
PDE   2001 0429212654.54   18.74 -104.54  10         6.20 MwHRV   ...G .......
PDE   2001 0430020202.42   43.88  147.39  47         5.60 mb GS   3F.G .......
PDE   2001 0503043157.06    0.46  126.30  33         5.80 MwHRV   ...G .......
PDE   2001 0505052115.76  -23.52 -111.88  10         5.70 MwHRV   ...G .......
PDE   2001 0506001213.59  -24.46 -116.08  10         5.60 MwHRV   ...G .......
PDE   2001 0507000037.54  -14.93 -173.47  33         5.70 MwHRV   ...G .......
PDE   2001 0507003323.80  -56.19 -144.47  10         6.20 MwGS    ...G .......
PDE   2001 0508051537.46   18.78 -104.17  33         5.50 MwHRV   ...G .......
PDE   2001 0508180216.91   13.60  -88.79  10         5.70 MwHRV   .C.G ......S
PDE   2001 0509154736.75   53.64 -164.32  42         5.80 mb GS   .F.G .......
PDE   2001 0509173826.12  -10.32  161.23  67         6.30 MwHRV   5FFG .......
PDE   2001 0511060626.84  -34.92 -108.07  10         5.50 MwHRV   ...G .......
PDE   2001 0514023238.11  -27.17 -176.90  33         5.70 MwHRV   ...G .......
PDE   2001 0515235318.38  -28.06  -66.55 176         5.60 MwHRV   3F.G .......
PDE   2001 0516002621.53   -4.24  143.42 133         5.50 MwGS    ...G .......
PDE   2001 0518020533.45    0.41   97.78  33         5.90 MwGS    3FFG .......
PDE   2001 0518105945.37   -7.53  155.89  33         5.60 MwHRV   ...G .......
PDE   2001 0519173625.59  -19.90 -177.51 368         6.00 MwHRV   ..FG .......
PDE   2001 0520042143.82   18.82 -104.45  33         6.30 MwHRV   .FFG .......
PDE   2001 0521164305       2.77  -95.36  10         5.50 MwHRV   ...G .......
PDE   2001 0523153523.17  -17.71 -178.70 567         5.60 MwGS    ...G .......
PDE   2001 0523211043.96   27.69  101.00  33         5.50 MwHRV   .C.G .......
PDE   2001 0524180755.44  -38.87  175.39 260         5.50 MwGS    .F.G .......
PDE   2001 0525004050.60   44.27  148.39  33         6.70 Ms GS   3FFG .......
PDE   2001 0525050610.68   -7.87  110.18 143         6.30 MwGS    5CFG .......
PDE   2001 0526105726.15  -20.29 -177.84 406         6.40 MwGS    ...G .......
PDE   2001 0527084847.24  -19.59  168.85  33         5.50 mb GS   ...G .......
PDE   2001 0528083705.11   -6.61  132.35  33         6.00 MwGS    .F.G .......
PDE   2001 0529184805.55   19.85 -109.17  48         5.50 MwHRV   ...G .......
PDE   2001 0529233719.49   -7.02  155.04  14         6.40 Ms GS   ..FG .......
PDE   2001 0530002921.70   -7.03  155.00  10         5.70 MwHRV   ...G .......
PDE   2001 0601203656.75   -7.20  154.92  33         5.90 MwHRV   ..FG .......
PDE   2001 0603024157.16  -29.67 -178.63 178         7.20 MwHRV   .FFG .......
PDE   2001 0604184235.12   64.74 -152.43  10         5.60 MLPMR   4F.G .......
PDE   2001 0604224101.64   17.10  145.83  83         5.70 mb GS   .F.G .......
PDE   2001 0605090005.38   -6.88  146.39  10         6.40 MwHRV   .CFG ......S
PDE   2001 0605092012.10   -6.73  146.56  10         5.50 mb GS   .... .......
PDE   2001 0605151358.15   -6.82  146.41  10         6.00 MwHRV   ..FG .......
PDE   2001 0609082242.92   -5.13  152.73  33         5.60 MwHRV   ...G .......
PDE   2001 0610015208.01   39.87   53.89  34         5.50 mb GS   3FFG .......
PDE   2001 0610112532.48   -6.51  154.93  33         5.50 mb GS   ...G .......
PDE   2001 0610131104.23   38.58   25.61  33         5.60 MwHRV   .D.G .......
PDE   2001 0613034929.02  -18.83 -173.35  33         5.50 MwHRV   ...G .......
PDE   2001 0613131755.15   24.46  122.40  77         5.60 mb GS   5F.G .......
PDE   2001 0614023525.81   24.51  122.03  32         5.90 MwHRV   7C.G .......
PDE   2001 0614122704.43  -22.05 -179.46 604         5.70 MwGS    ...G .......
PDE   2001 0614133926.88   51.19 -179.85  33         5.50 MwHRV   ...G .......
PDE   2001 0614194847.85   51.16 -179.83  18         6.50 MwHRV   5FFG .......
PDE   2001 0614233128.87   18.85  146.81  33         5.90 MwGS    ...G .......
PDE   2001 0615061745.33   18.83  146.98  33         6.00 MwGS    ..FG .......
PDE   2001 0615161907.61   13.90   51.68  10         6.00 MwHRV   ...G .......
PDE   2001 0616021338.18  -14.89 -173.34  10         6.00 MwGS    ..FG .......
PDE   2001 0618195656.33  -24.29  -69.17  88         5.80 MwGS    5F.G .......
PDE   2001 0618233108.47  -20.15  169.06  33         5.50 MwHRV   ...G .......
PDE   2001 0619093224.71  -22.74  -67.88 146         6.00 MwGS    5F.G .......
PDE   2001 0619141204.30    1.60  -85.16  33         5.70 MwHRV   ...G .......
PDE   2001 0620000430.82   45.52  152.04  33         5.70 MwHRV   ...G .......
PDE   2001 0623065242.96   35.55   28.16  50         5.70 MwHRV   3F.G .......
PDE   2001 0623143419.38    1.44  125.69  70         5.70 MwGS    5F.G .......
PDE   2001 0623165109.86   55.01 -159.33  35         5.50 MwGS    4F.G .......
PDE   2001 0623203314.13  -16.26  -73.64  33         8.40 MwHRV   8CFG .T....S
PDE   2001 0623205607.21  -17.40  -72.17  33         5.80 mb GS   .... .......
PDE   2001 0623210539.17  -17.84  -71.35  33         5.80 mb GS   .... .......
PDE   2001 0623212735.71  -17.18  -72.64  33         6.10 mb GS   .... .......
PDE   2001 0623222439.52  -16.65  -73.61  33         5.70 mb GS   .... .......
PDE   2001 0623223237.28  -17.60  -72.65  33         5.50 mb GS   .... .......
PDE   2001 0623231000.99  -16.77  -73.63  33         5.90 mb GS   .... .......
PDE   2001 0623234913.88  -17.85  -71.58  33         5.60 mb GS   .... .......
PDE   2001 0624012253.46  -17.58  -71.96  33         5.50 Ms GS   .... .......
PDE   2001 0624023106.39  -17.75  -71.53  33         5.60 Ms GS   .... .......
PDE   2001 0624131851.71   44.19  148.51  33         6.00 MwHRV   3F.G .......
PDE   2001 0625063847.87  -16.85  -73.79  33         5.70 MwHRV   ...G .......
PDE   2001 0625132846.51   37.24   36.21   5         5.50 MwHRV   .C.G .......
PDE   2001 0625221410.04  -17.57  -70.68  73         5.50 MwHRV   4F.G .......
PDE   2001 0626041831.38  -17.75  -71.65  24         6.70 Ms GS   5FFG .......
PDE   2001 0626123352.03   -4.07 -104.47  10         6.10 MwGS    ...G .......
PDE   2001 0626140537      61.34 -140.07  10         5.80 mb GS   5FFG .......
PDE   2001 0626151546.54  -19.53 -176.39  33         5.50 MwHRV   ...G .......
PDE   2001 0627002106.90  -17.89  -71.53  33         5.50 MwHRV   4F.G .......
PDE   2001 0629183551.98  -19.52  -66.25 273         6.10 MwGS    3FFG .......
PDE   2001 0630085720.58  -17.46  -72.07  33         5.50 mb GS   3F.G .......
PDE   2001 0630163436.08   -6.41  146.76 103         5.90 MwGS    ..FG .......
PDE   2001 0701014606.13   -4.31  152.96  28         6.10 MwGS    ..FG .......
PDE   2001 0701034058.01   -4.24  123.25  33         5.60 MwHRV   ...G .......
PDE   2001 0703031807.21   -6.03  154.81 210         5.90 MwGS    ...G .......
PDE   2001 0703125742.64  -16.62  -73.97  33         5.60 MwHRV   3F.G .......
PDE   2001 0703131042.60   21.64  142.98 290         6.50 MwGS    2.FG .......
PDE   2001 0704070631.60  -21.73 -176.71 184         6.50 MwGS    ..FG .......
PDE   2001 0704094831.86   32.15  139.60  33         5.60 MwHRV   ...G .......
PDE   2001 0704102331.90   32.19  139.50  33         5.50 MwHRV   ...G .......
PDE   2001 0704120903.84  -17.00  -65.71  33         6.20 MwHRV   .FFG .......
PDE   2001 0704174745      32.15  139.54  33         5.90 MwHRV   2F.G .......
PDE   2001 0705014118.09   32.16  139.58  33         5.70 MwHRV   2F.G .......
PDE   2001 0705034731.93   32.21  139.54  33         5.60 MwHRV   2F.G .......
PDE   2001 0705135348.36  -16.09  -73.99  62         6.60 MwGS    5DFG .......
PDE   2001 0706113351.09   44.51  149.32  50         5.50 MwHRV   ...G .......
PDE   2001 0707045936.11   12.43  -87.52  79         5.50 MDCIG   2F.G .......
PDE   2001 0707051103.46    2.86   66.23  10         5.60 MwHRV   ...G .......
PDE   2001 0707093843.52  -17.54  -72.08  33         7.60 MwHRV   6C.G .......
PDE   2001 0708175418.76   -6.66  152.11  10         6.20 MwHRV   ...G .......
PDE   2001 0712061216.79   -7.43  -13.38  10         5.70 MwHRV   ...G .......
