ISC   1978  1 1 74015.31   45.691  26.512141.8       5.027                0X    0
GS    1978  113 129 8.40    5.391 123.311577.0       5.000                0X    0
GS    1978  113 82531.60   52.748-132.080 33.0N      5.0004.1Z  5.10MLOT  0X    0
GS    1978  113 95850.60   44.532 149.809 35.0       5.1004.2Z            0X    0
ISC   1978  11320 3 3.35   44.558 149.582 49.7D30    6.0986.2 52          1A  149
GS    1978  11320 3 3.80   44.689 149.699 52.0D      6.0006.0Z  5.40UKBR  1A  150
GS    1978  113213940.30   44.449 149.689 51.0D      5.000                0X    0
GS    1978  114 04533.80   34.698 139.275 18.0       5.200                0X    0
GS    1978  114 04738.40   34.806 139.233  7.0       5.200                0X    0
GS    1978  114 154 7.00* -23.252 -68.357158.0       5.200                0X    0
ISC   1978  114 154 8.44  -22.574 -68.270129.0       5.260                0X    0
GS    1978  114 32439.00   34.809 139.259 14.0       6.2006.6Z  6.70UKPA  0X    0
GS    1978  114 44158.30   34.818 138.804  5.0       5.200                0X    0
GS    1978  114 9 316.60   44.459 149.685 51.0D      5.4005.3Z            0X    0
ISC   1978  114 92027.77   44.372 149.746 49.0D10    5.0355.5  3          0X    0
GS    1978  114 92028.30   44.522 149.804 53.0D      5.000                0X    0
GS    1978  114134942.90    1.674 126.417 45.0       5.5004.6Z            0X    0
GS    1978  114145552.10  -10.814 113.509 42.0       5.400                0X    0
ISC   1978  114152053.66  -30.289-177.484 43.2D12    5.7396.3 42          0X    0
GS    1978  114152054.20  -30.115-177.489 44.0D      5.8006.3Z  6.50UKBR  0X    0
ISC   1978  1141820 4.79  -17.450-178.337580.3       5.210                0X    0
GS    1978  114184620.00   34.733 138.811 11.0       5.000                0X    0
GS    1978  114194534.90  -30.272-177.389 47.0D      5.400                0X    0
ISC   1978  114195450.15  -30.256-176.669 33.0A      5.020                0X    0
GS    1978  11420 242.80  -30.045-177.509 35.0       5.100                0X    0
GS    1978  114223146.00   34.797 138.803 10.0       5.5005.7Z            0X    0
GS    1978  1142236 9.90   34.750 138.852 13.0       5.300                0X    0
GS    1978  115 1 627.10* -21.635-178.784619.0       5.400                0X    0
ISC   1978  115 1 628.81  -21.698-179.102598.3       5.290                0X    0
GS    1978  115 2 5 5.10*  -0.988 127.366 50.0       5.100                0X    0
GS    1978  115 65634.50  -30.209-177.554 17.0       5.6006.1Z  6.10UKBR  0X    0
GS    1978  115 74110.30  -22.282-176.218 33.0N      5.000                0X    0
GS    1978  115131712.70* -30.521-177.324 33.0N      5.600                0X    0
GS    1978  115215022.10*  -7.270 127.720 34.0       5.200                0X    0
GS    1978  116 03951.40   -7.411 126.541394.0       5.100                0X    0
GS    1978  116 13421.90   44.606 149.643 33.0N      5.2004.7Z            0X    0
GS    1978  116 320 5.30   36.393  70.716221.0D      5.300                0X    0
GS    1978  116 53243.10   39.195 143.135  9.0       5.100                0X    0
ISC   1978  116 53244.57   39.119 143.398 24.0       5.0314.3  1          0X    0
GS    1978  116172622.60   -4.969 133.584 33.0N      5.1004.7Z            0X    0
GS    1978  11618 0 9.50   25.084 -45.965 23.0D      5.0004.9Z            0X    0
ISC   1978  11618 011.23   24.887 -45.922 43.7       5.049                0X    0
GS    1978  11620 416.40   -7.354 125.925 33.0N      5.100                0X    0
GS    1978  116205211.80   31.260 131.520 42.0D      5.1004.8Z            0X    0
ISC   1978  116205212.23   31.239 131.676 41.7       5.0264.7  3          0X    0
GS    1978  116231615.90   -4.284 152.252 55.0       5.000                0X    0
GS    1978  117 73318.50  -16.921-173.626 44.0       5.200                0X    0
GS    1978  117113220.10*   6.306 123.888 43.0       5.000                0X    0
GS    1978  117113314.30  -31.287 -67.867 24.0D      5.8005.7Z            0X    0
GS    1978  11715 027.40   16.521  40.263 10.0G      5.2005.0Z            0X    0
GS    1978  118 2 518.90  -27.481-178.206 33.0N      5.200                0X    0
GS    1978  118 53358.40   -8.700 -74.310170.0       5.000                0X    0
GS    1978  118134619.80    6.729 123.624 38.0       5.100                0X    0
ISC   1978  118134621.03    6.793 123.792 48.0       5.117                0X    0
GS    1978  11819 716.80  -33.718-179.432 26.0       5.200                0X    0
GS    1978  118211237.60  -30.517-177.332 33.0N      5.1005.4Z            0X    0
ISC   1978  119104413.88  -17.833-178.657558.8       5.022                0X    0
GS    1978  119104414.60  -17.744-178.786565.0       5.100                0X    0
ISC   1978  119204926.42  -21.838 -68.374131.9       5.180                0X    0
ISC   1978  120 02424.43   -9.778 159.647 53.1       5.5275.5  9          0X    0
GS    1978  120 02426.40   -9.790 159.475 73.0       5.500                0X    0
ISC   1978  120 21239.28   14.240 -92.252 63.8       5.0374.2  1          0X    0
GS    1978  120 21241.30   14.260 -92.098 84.0       5.000                0X    0
ISC   1978  120 44255.82  -34.292 -70.376111.7       5.852                0X    0
GS    1978  120 44257.90  -34.278 -70.190132.0       5.700                0X    0
GS    1978  120 52211.90   13.416 144.316133.0       5.200                0X    0
GS    1978  120213116.70   -4.170 123.363 51.0       5.8004.8Z            0X    0
GS    1978  121 04112.90* -10.220 161.166112.0       5.400                0X    0
GS    1978  121 51238.90   47.446 154.126 33.0N      5.000                0X    0
GS    1978  121 81930.70    6.379 -72.379 41.0       5.1004.8Z            0X    0
GS    1978  121132940.70* -13.020 -71.541 75.0       5.200                0X    0
ISC   1978  12117 751.29   -1.662 138.273 16.6       5.110                0X    0
GS    1978  12120 917.40   42.294 143.017 82.0D      5.100                0X    0
GS    1978  122 03351.80* -15.348-173.490 33.0N      5.100                0X    0
GS    1978  122 8 928.40   51.305 177.902 32.0       5.2004.7Z            0X    0
GS    1978  1221648 1.10* -11.763 -77.525 60.0       5.100                0X    0
GS    1978  122211942.40  -16.131 -73.656 49.0D      5.4004.9Z            0X    0
GS    1978  124 55423.50   44.731 149.718 56.0D      5.7005.9Z  5.70UKBR  0X    0
GS    1978  124131815.70  -31.695 -68.876 19.0       5.700                0X    0
GS    1978  124153224.70   -5.980 148.874 98.0       5.700                0X    0
GS    1978  12416 732.90* -22.709 171.253 33.0N      5.100                0X    0
ISC   1978  12416 736.77  -22.585 170.896 57.9       5.130                0X    0
GS    1978  124174552.50  -27.815 -66.704150.0       5.300                0X    0
ISC   1978  124213747.18  -62.628 165.642 27.0       5.230                0X    0
GS    1978  124213749.00* -62.452 165.757 33.0N      5.200                0X    0
GS    1978  125 93713.50   -8.129 121.637182.0D      5.300                0X    0
GS    1978  1252143 3.60   52.126-169.808 21.0       5.0004.2Z            0X    0
GS    1978  125231856.60   -5.339 151.676 44.0       6.1006.4Z  6.60UKBR  0X    0
GS    1978  126214931.80   -5.014 145.032 68.0       5.500                0X    0
GS    1978  127 722 8.30   13.455 144.817 41.0       5.2005.2Z            0X    0
GS    1978  128 2 237.80*   0.740 -27.072 10.0G      5.0004.9Z            0X    0
ISC   1978  128 32937.06   34.883  23.790 45.0       5.0454.6  8          0X    0
GS    1978  128101434.10*  15.014 -95.663 45.0       5.0004.4Z            0X    0
GS    1978  128131857.30   30.870 142.647 45.0D      5.2004.6Z            0X    0
ISC   1978  128131857.40   31.032 142.568 43.1D14    5.1424.7  8          0X    0
GS    1978  128193638.60  -25.924-177.301102.0D      6.000      6.50UKPA  0X    0
GS    1978  1282238 4.40   53.903 159.265 13.0       5.000                0X    0
GS    1978  128232030.00   -7.155 129.509 19.0       5.600                0X    0
ISC   1978  128232034.88   -7.290 129.624 61.4       5.627                0X    0
GS    1978  129 2 5 1.70   45.972 149.153146.0D      5.500                3B 1150
GS    1978  129 23217.00* -15.511  67.239 33.0N      5.1005.1Z            0X    0
GS    1978  129 5 042.30  -29.842-177.231 45.0       5.3005.4Z  5.70UKBR  0X    0
GS    1978  12910 515.10   42.767 145.595 57.0       5.100                0X    0
GS    1978  129102343.30   34.929  25.659 35.0       5.1004.5Z  5.40MLAT  0X    0
GS    1978  129141730.10   -4.224 152.808 20.0       5.7005.7Z            0X    0
GS    1978  1291810 6.30    4.409 -78.494 33.0N      5.100                0X    0
GS    1978  1292134 1.90  -24.846-175.426 39.0       5.6005.5Z            0X    0
ISC   1978  129214136.39   -3.957  29.162 10.0A      5.030                0X    0
GS    1978  129214136.70   -3.929  29.350 10.0G      5.300                0X    0
GS    1978  129215128.50   53.927 159.197 20.0       5.3005.2Z            0X    0
ISC   1978  130 45942.29  -28.808-177.850 47.0A      4.6105.2  1          0X    0
GS    1978  130 5 020.60   53.878 159.263 32.0       5.000                0X    0
GS    1978  130 6 352.40   53.929 159.148 17.0       5.0004.6Z            0X    0
ISC   1978  130 65111.99  -29.635-177.089 25.0       5.6195.7 25          0X    0
GS    1978  130 65113.60  -29.780-177.220 39.0       5.6005.7Z  5.70UKBR  0X    0
ISC   1978  130 7 349.12  -10.650 -79.987 33.0A      5.0305.3  1          0X    0
GS    1978  130131454.10    6.794 126.882 69.0       5.300                0X    0
GS    1978  130183421.30* -16.167-126.342 33.0N      5.000                0X    0
GS    1978  131 21712.70  -56.124 -27.401132.0       5.500                0X    0
GS    1978  131 71851.90   23.583 121.705 63.0       5.000                0X    0
GS    1978  2 1 84449.00*  -3.923 137.864101.0       5.200                0X    0
ISC   1978  2 1132141.35   -5.546 151.986 43.8       5.130                0X    0
ISC   1978  2 1134450.93   14.075 121.336 33.0A      5.120                0X    0
GS    1978  2 1145841.20   49.049 153.582101.0G      5.100                0X    0
GS    1978  2 118 535.80   79.899   0.819 33.0N      5.2004.9Z            0X    0
GS    1978  2 12250 4.00    1.511 127.253110.0G      5.400                0X    0
GS    1978  2 1231941.00  -17.913-174.955252.0       5.200                0X    0
GS    1978  2 1233649.10   45.064 150.246 33.0N      5.5005.1Z            0X    0
GS    1978  2 1234154.00   -4.823 140.306 33.0N      5.200                0X    0
GS    1978  2 2 4 559.70    0.231 121.778172.0       5.300                0X    0
ISC   1978  2 2 4 6 2.11    0.335 121.953197.6       5.210                0X    0
GS    1978  2 2 758 5.60   -5.531 151.675 33.0N      5.6005.8Z  6.10UKBR  0X    0
ISC   1978  2 2 758 7.21   -5.555 151.811 47.1       5.5285.7 22          0X    0
GS    1978  2 2125221.70   44.153 149.347 33.0N      5.200                0X    0
GS    1978  2 3 42112.10  -56.391 -26.478 33.0N      5.500                0X    0
GS    1978  2 311 352.90   -8.684 114.530123.0       5.100                0X    0
GS    1978  2 3143336.90    4.830 125.658186.0D      5.700                0X    0
ISC   1978  2 3164557.94  -18.035-177.824527.4       5.120                0X    0
GS    1978  2 3195834.30  -15.747 166.748 17.0       5.400                0X    0
GS    1978  2 3234643.90   23.039  94.707105.0D      5.100                0X    0
GS    1978  2 4 014 3.80  -11.403 166.026 33.0N      5.0005.1Z            0X    0
ISC   1978  2 4 01410.39  -11.626 166.093 95.7       4.8105.1  3          0X    0
GS    1978  2 4214322.50  -13.754 167.164200.0       5.000                0X    0
GS    1978  2 5 15219.60  -17.716 -69.491114.0       5.300                0X    0
ISC   1978  2 5 15222.08  -17.832 -69.662137.6       5.1224.2  1          0X    0
GS    1978  2 516 714.20   78.408-108.090 33.0N      5.0004.9Z            0X    0
GS    1978  2 5181815.80   -3.420 104.303294.0       5.000                0X    0
GS    1978  2 5231032.90    1.879 127.478157.0       5.200                0X    0
GS    1978  2 6 32246.30   56.169 160.786 53.0       5.2005.0Z            0X    0
ISC   1978  2 6 73824.82    6.242 127.217 33.0A      5.010                0X    0
ISC   1978  2 6204350.07  -22.220-178.032378.2       5.115                0X    0
GS    1978  2 6204351.20  -22.135-178.170385.0       5.100                0X    0
GS    1978  2 7 52621.50*  -6.328 150.686 33.0N      5.000                0X    0
GS    1978  2 7 7 139.40   -0.075 124.084 81.0D      5.900                0X    0
GS    1978  2 7 71827.40*  -0.068 124.097 33.0N      5.200                0X    0
GS    1978  2 7123040.40   12.796  93.016 33.0N      5.5005.3Z            0X    0
ISC   1978  2 71334 9.60   12.821  92.973 21.1       5.035                0X    0
GS    1978  2 7133410.20   12.679  93.029 33.0N      5.000                0X    0
GS    1978  2 71533 0.70* -20.059-178.248578.0       5.400                0X    0
GS    1978  2 7203154.60   12.863  93.070 33.0N      5.6005.6Z            0X    0
GS    1978  2 8 01538.90   24.146 122.663 40.0       5.5005.7Z            0X    0
GS    1978  2 8 32530.60* -55.924-144.573 33.0N      5.300                0X    0
ISC   1978  2 8 32530.90  -56.759-144.547 33.0A      5.330                0X    0
GS    1978  2 8 41031.80   41.111  14.889 95.0       5.000                0X    0
GS    1978  2 8 92910.50  -53.723 140.621 33.0N      5.200                0X    0
GS    1978  2 813 526.60   -4.234 102.886 83.0       5.400                0X    0
ISC   1978  2 8161440.14   34.272   9.154 37.0       5.0294.3  2          0X    0
ISC   1978  2 9 42428.60  -22.501-174.599 33.0A      5.140                0X    0
GS    1978  2 9 42430.00* -22.384-175.106 33.0N      5.200                0X    0
GS    1978  2 9 8 2 2.00   44.425 149.898 45.0D      5.7005.7Z            0X    0
GS    1978  2 91530 1.40   -7.041 155.984 75.0       5.400                0X    0
GS    1978  2 91740 3.00* -20.149-176.943 71.0       5.300                0X    0
GS    1978  2 9192818.60  -22.126-179.513576.0       5.100                0X    0
GS    1978  2 9213512.70  -30.683-177.358 33.0N      5.7007.2Z  7.70UKBR  0X    0
ISC   1978  2 9213515.42  -30.633-177.603 34.3       5.8247.2             0X    0
ISC   1978  2 92158 9.35  -30.617-177.303 33.0A      5.310                0X    0
ISC   1978  2 9222145.54  -30.722-177.251 33.0A      5.4506.9  2          0X    0
GS    1978  2 9222145.60  -30.614-177.380 33.0N      5.500                0X    0
ISC   1978  2 9225816.32  -30.719-177.453 33.0A      5.010                0X    0
GS    1978  2 9225816.60* -30.573-177.571 33.0N      5.100                0X    0
ISC   1978  2 9234747.34  -30.892-179.728 33.0A      5.510                0X    0
ISC   1978  210 05621.56  -30.784-177.477 33.0A      5.6166.0 15          0X    0
GS    1978  210 05621.80  -30.653-177.544 33.0N      5.6006.0Z            0X    0
ISC   1978  210 53541.84  -30.512-177.203 33.0A      4.9405.4  6          0X    0
GS    1978  210 53542.50  -30.374-177.354 33.0N      4.9005.4Z            0X    0
ISC   1978  210151334.23  -31.112-176.778 33.0A      5.130                0X    0
GS    1978  210151341.40* -31.402-177.780 33.0N      5.100                0X    0
GS    1978  210172952.00   28.072  84.644 33.0N      5.2004.7Z            0X    0
ISC   1978  210193236.33  -30.226-177.158 33.0A      5.7236.2 36          0X    0
GS    1978  210193237.10  -30.074-177.332 33.0N      5.7006.2Z  6.30UKBR  0X    0
GS    1978  210205047.20   25.303  62.399 33.0N      5.1005.5Z            0X    0
GS    1978  211 0 523.00  -30.414-177.119 33.0N      5.5006.6Z  6.70UKBR  0X    0
GS    1978  211 01618.50* -30.723-177.114 33.0N      5.200                0X    0
ISC   1978  211 01619.49  -30.518-176.965 33.0A      5.1306.4  1          0X    0
GS    1978  211 12626.70    5.734 -32.904 33.0N      5.1006.1Z            0X    0
GS    1978  211 41233.60  -30.441-177.460 33.0N      5.7005.4Z            0X    0
ISC   1978  211 5 335.59  -30.909-176.742 33.0A      5.140                0X    0
GS    1978  211 5 335.90* -30.736-176.835 33.0N      5.200                0X    0
GS    1978  211 717 7.80   36.470  71.524122.0D      5.000                0X    0
GS    1978  211 81516.20   -9.750 -74.817 39.0       5.100                0X    0
GS    1978  211115213.60* -30.393-177.260 33.0N      5.100                0X    0
ISC   1978  211115213.86  -30.327-177.036 38.9       5.030                0X    0
GS    1978  211121027.60   53.071 171.028 33.0N      5.2004.7Z            0X    0
ISC   1978  211122049.63   12.939 -88.456 74.8       4.9125.1  1          0X    0
GS    1978  211125421.60   13.164  50.948 33.0N      5.3005.3Z            0X    0
GS    1978  211214013.10   28.212  55.416 50.0       5.2004.6Z            0X    0
GS    1978  211215745.60   -6.204 147.595 89.0       5.300                0X    0
GS    1978  212 33429.10   -8.665 124.047106.0D      5.800                0X    0
GS    1978  212 85638.90   59.448-152.622 72.0D      5.400      4.80MLPM  0X    0
GS    1978  21211 9 9.60   13.692 144.722146.0       5.000                0X    0
GS    1978  2121551 5.20* -31.161-178.537 33.0N      5.000                0X    0
ISC   1978  212191811.40  -30.959-177.376 33.0A      5.4705.4  9          0X    0
GS    1978  212191818.90  -30.834-177.552 91.0       5.300                0X    0
GS    1978  213 61515.40  -30.240-177.121 33.0N      5.3005.1Z            0X    0
GS    1978  21313 246.10   56.111 162.780 33.0N      5.3005.1Z            0X    0
GS    1978  21317 859.30  -30.016-179.288331.0       5.300                0X    0
GS    1978  2131819 8.30   52.642 160.219 46.0       5.000                0X    0
GS    1978  214 0 351.60   -7.714 107.050 85.0       5.400                0X    0
GS    1978  214 22432.00  -15.816-172.515 33.0N      5.2004.7Z            0X    0
GS    1978  214231648.00  -15.577 168.087 33.0N      5.4004.7Z            0X    0
GS    1978  215 43150.70   -5.574 151.576 37.0       5.300                0X    0
ISC   1978  215 63010.93  -29.891-177.850 38.0A      4.8105.3  1          0X    0
GS    1978  215 63013.80* -29.413-178.138 38.0       4.9005.3Z            0X    0
GS    1978  215 7 027.10   -4.546 139.311 33.0N      5.6004.8Z            0X    0
GS    1978  21515 533.30*  -9.806 -79.150 33.0N      5.300                0X    0
GS    1978  216 02633.70   43.928  16.915 33.0N      5.100                0X    0
GS    1978  216 34724.60    5.465 -77.714 24.0       5.5004.9Z            0X    0
GS    1978  216 71359.40* -31.069-176.969 33.0N      5.100                0X    0
GS    1978  21612 021.20*  42.685-125.890 15.0G      5.0004.5Z  4.80MLBR  0X    0
GS    1978  216145530.70   17.809 -81.789 33.0N      5.200                0X    0
GS    1978  216174842.20* -11.216 118.861 33.0N      5.100                0X    0
GS    1978  21621 810.90   -1.207 123.764 82.0       5.000                0X    0
GS    1978  216233115.80   -3.389 128.695 33.0N      5.5004.7Z            0X    0
ISC   1978  216233118.68   -3.361 128.861 60.1       5.4244.7  4          0X    0
GS    1978  217 13418.30*  18.152 -68.152 98.0       5.000                0X    0
GS    1978  217 140 2.90  -55.520-125.193 33.0N      5.8005.2Z            0X    0
GS    1978  217 23416.80   43.271  -0.935 33.0N      5.300                0X    0
ISC   1978  217 436 5.13   -5.199 154.353206.5       5.510                0X    0
GS    1978  217 63457.90*  -7.019 117.088621.0       5.000                0X    0
ISC   1978  217 64326.80  -28.682 -71.273 25.1       5.390                0X    0
GS    1978  217 64330.40  -28.570 -71.021 55.0       5.700                0X    0
GS    1978  21715 742.90   -7.106 129.022108.0       5.200                0X    0
ISC   1978  217175224.33  -28.526 -69.386102.4       5.150                0X    0
GS    1978  217175227.20* -28.684 -69.084139.0       5.000                0X    0
GS    1978  2172318 0.50   36.311  71.005119.0       5.000                0X    0
GS    1978  218 34314.20   -4.649 102.938 53.0       5.500                0X    0
GS    1978  218 359 5.60    3.383 122.907522.0       5.100                0X    0
GS    1978  21815 035.40   12.421 125.601 14.0       5.100                0X    0
GS    1978  218172013.10  -33.256-178.622 41.0       5.000                0X    0
GS    1978  218173315.70   38.197 142.483 45.0       5.1005.0Z            0X    0
GS    1978  219 01422.80   -2.772  96.480 33.0N      5.000                0X    0
GS    1978  219 253 7.10    2.925 129.115 46.0       5.100                0X    0
ISC   1978  219 253 7.46    2.895 129.305 31.7       5.113                0X    0
GS    1978  219121934.40   -3.857 129.007 90.0D      5.800                0X    0
GS    1978  219194243.30   13.682 -90.694 74.0       5.100                0X    0
GS    1978  219202353.10  -20.906-178.751605.0       5.400                0X    0
GS    1978  2192117 8.90  -40.106 -91.199 33.0N      5.6005.1Z            0X    0
GS    1978  220 43658.10   38.785 141.949 60.0       6.100                1A  151
GS    1978  220 73042.70  -30.407-177.099 10.0       5.100                0X    0
GS    1978  220 9 155.60  -16.456 177.589 32.0       5.000                0X    0
GS    1978  2201528 4.00   27.981 139.000527.0       5.000                0X    0
GS    1978  2202019 5.70  -17.710-176.426 33.0N      5.000                0X    0
GS    1978  220204812.70* -24.197 -67.739129.0       5.100                0X    0
GS    1978  220235148.50   -7.040 128.901 33.0N      5.600                0X    0
GS    1978  221 25954.00* -30.970-178.266 58.0       5.300                0X    0
GS    1978  221 35249.00  -20.307 -68.963 62.0       5.300                0X    0
ISC   1978  221 450 5.46    6.369 125.747158.3       5.140                0X    0
GS    1978  221 714 5.30   -4.946 125.247535.0       5.900                0X    0
GS    1978  221 71454.40   -4.844 125.412510.0D      6.300                0X    0
GS    1978  221 74721.70   -4.995 125.230531.0       5.600                0X    0
GS    1978  221 85647.90   43.269 145.457108.0       5.000                0X    0
GS    1978  222 11741.40*  38.277 142.182 86.0       5.100                0X    0
GS    1978  222 6 737.00   14.249 -91.378100.0       5.700      6.40UKBR  0X    0
GS    1978  222 9 730.20   23.282  94.140 78.0       5.000                0X    0
GS    1978  22218 035.80   29.340 130.535 60.0D      5.900                1A  152
ISC   1978  222193139.71   14.019 -90.743 80.2       5.1185.0  3          0X    0
GS    1978  222193141.40   14.059 -90.566102.0       5.100                0X    0
GS    1978  222193717.00  -22.698-176.207 85.0G      5.600                0X    0
ISC   1978  222193717.06  -22.884-175.961 92.0       5.6355.5 15          0X    0
GS    1978  222201757.80   28.028  56.896 23.0D      5.100                0X    0
ISC   1978  2222018 3.16   28.196  56.959 66.3       5.0634.7  3          0X    0
GS    1978  223 72925.40   -4.308 152.834 57.0       5.300                0X    0
GS    1978  22315 857.50  -26.138 179.913435.0       5.200                0X    0
GS    1978  22317 0 0.20A  37.125-116.064  0.0       5.600      5.40MLBR  0X    0
GS    1978  223212843.80* -17.603-179.013538.0       5.000                0X    0
GS    1978  223231833.20   23.088  94.715105.0       5.100                0X    0
GS    1978  223232447.80   28.058  56.904 24.0D      5.2004.3Z            0X    0
GS    1978  224 04322.90*  -4.671 -12.312 10.0G      5.000                0X    0
GS    1978  224 7 239.60   -4.610 -12.370 10.0G      5.5005.1Z            0X    0
ISC   1978  224 71738.30  -18.663-173.395 33.0A      5.410                0X    0
GS    1978  22417 446.30   -3.738 151.406 10.0G      5.4004.6Z            0X    0
ISC   1978  224181630.84  -30.884-177.324 31.9       5.130                0X    0
GS    1978  224181633.40* -30.565-177.429 48.0       5.200                0X    0
GS    1978  22419 052.70    2.318 126.635 74.0       5.000                0X    0
GS    1978  224211223.50* -30.696-177.262 21.0       5.200                0X    0
ISC   1978  225 05554.85  -30.763-176.038 33.0A      5.110                0X    0
GS    1978  225 42936.90   -4.194 152.827 43.0       5.4005.0Z            0X    0
ISC   1978  225 61033.49  -10.000 117.020 23.8       5.6345.3 14          0X    0
GS    1978  225 61035.80   -9.662 117.114 33.0N      5.6005.2Z            0X    0
GS    1978  225 75453.80  -10.131 117.096 39.0       5.000                0X    0
ISC   1978  2251412 1.58  -10.081 117.094 19.3       5.1144.4  2          0X    0
GS    1978  2251412 4.10*  -9.767 117.229 33.0N      5.1004.0Z            0X    0
